	Tumor__Breast_Adeno_09-B_003A	Tumor__Breast_Adeno_09-B_005A	Tumor__Breast_Adeno_92_I_078	Tumor__Breast_Adeno_93_I_192	Tumor__Breast_Adeno_93_I_250	Tumor__Breast_Adeno_94_I_155	Tumor__Breast_Adeno_94_I_159	Tumor__Breast_Adeno_95_I_029	Tumor__Breast_Adeno_9912c068_CC	Tumor__Breast_Adeno_mBRT1_(8697)	Tumor__Breast_Adeno_mBRT2_(9078)	Tumor__Prostate_Adeno_94_I_052	Tumor__Prostate_Adeno_95_I_249	Tumor__Prostate_Adeno_95_I_256	Tumor__Prostate_Adeno_LocalCaP10T	Tumor__Prostate_Adeno_LocalCaP1T	Tumor__Prostate_Adeno_P_0025	Tumor__Prostate_Adeno_P_0030	Tumor__Prostate_Adeno_P_0033	Tumor__Prostate_Adeno_P_0036	Tumor__Prostate_Adeno_P_0062	Tumor__Lung_Adeno_004_B	Tumor__Lung_Adeno_009_C	Tumor__Lung_Adeno_93_I_146	Tumor__Lung_Adeno_93_I_226	Tumor__Lung_Adeno_94_I_196	Tumor__Lung_Adeno_95_I_117	Tumor__Lung_Adeno_HCTN_LUT1_(18702_A1F)	Tumor__Lung_Adeno_HCTN_LUT4_(18870_A1C)	Tumor__Lung_Adeno_H_20154	Tumor__Lung_Adeno_H_20387	Tumor__Lung_Adeno_LT14	Tumor__Colorectal_Adeno_0001c026_CC	Tumor__Colorectal_Adeno_0001c038_CC	Tumor__Colorectal_Adeno_0001c040_CC	Tumor__Colorectal_Adeno_95_I_057	Tumor__Colorectal_Adeno_95_I_175	Tumor__Colorectal_Adeno_9912c055_CC	Tumor__Colorectal_Adeno_HCTN_19339	Tumor__Colorectal_Adeno_HCTN_19389	Tumor__Colorectal_Adeno_HCTN_CRT1_(18851_A1B)	Tumor__Colorectal_Adeno_mCRT1_(8936)	Tumor__Colorectal_Adeno_mCRT2_(9752)	Tumor__Lymphoma_Follicular_FSCC_S93_11021	Tumor__Lymphoma_Follicular_FSCC_S93_13188	Tumor__Lymphoma_Follicular_FSCC_S93_14386	Tumor__Lymphoma_Follicular_FSCC_S93_20082	Tumor__Lymphoma_Follicular_FSCC_S93_23356	Tumor__Lymphoma_Follicular_FSCC_S98_10416	Tumor__Lymphoma_Follicular_FSCC_S98_11020	Tumor__Lymphoma_Follicular_FSCC_S98_14359	Tumor__Lymphoma_Follicular_FSCC_S98_5894	Tumor__Lymphoma_Follicular_FSCC_S99_5073_1	Tumor__Lymphoma_Follicular_FSCC_S99_9100	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S93_04233_Y	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S93_20626_Y	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_17150_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_22323_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_6696_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S97_27534_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_1217_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_12453_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_12569_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_17557_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_8825_Y	Tumor__Melanoma_0-9652	Tumor__Melanoma_11337	Tumor__Melanoma_93_I_262	Tumor__Melanoma_94_I_149	Tumor__Melanoma_94_I_191	Tumor__Melanoma_96_I_166	Tumor__Melanoma_MGH_10427	Tumor__Melanoma_MGH_11511	Tumor__Melanoma_MGH_7974	Tumor__Melanoma_MGH_8907	Tumor__Bladder_TCC_07-B_003E	Tumor__Bladder_TCC_104-64931	Tumor__Bladder_TCC_11520	Tumor__Bladder_TCC_94_I_229	Tumor__Bladder_TCC_9858	Tumor__Bladder_TCC_B_0001	Tumor__Bladder_TCC_B_0002	Tumor__Bladder_TCC_B_0003	Tumor__Bladder_TCC_B_0004	Tumor__Bladder_TCC_B_0007	Tumor__Bladder_TCC_B_0008	Tumor__Uterus_Adeno_2552	Tumor__Uterus_Adeno_2967	Tumor__Uterus_Adeno_3226	Tumor__Uterus_Adeno_3663	Tumor__Uterus_Adeno_4075	Tumor__Uterus_Adeno_4203	Tumor__Uterus_Adeno_4840	Tumor__Uterus_Adeno_4915	Tumor__Uterus_Adeno_5116	Tumor__Uterus_Adeno_92_I_073	Tumor__Leukemia_ALL-B_ALL_(14749)_BM	Tumor__Leukemia_ALL-B_ALL_(17281)_BM	Tumor__Leukemia_ALL-B_ALL_(19183)_BM	Tumor__Leukemia_ALL-B_ALL_(19769)_BM	Tumor__Leukemia_ALL-B_ALL_(20414)_BM	Tumor__Leukemia_ALL-B_ALL_(21302)_BM	Tumor__Leukemia_ALL-B_ALL_(23953)_BM	Tumor__Leukemia_ALL-B_ALL_(28373)_BM	Tumor__Leukemia_ALL-B_ALL_(9335)_BM	Tumor__Leukemia_ALL-B_ALL_(9692)_BM	Tumor__Leukemia_ALL-T_ALL(14402)_BM	Tumor__Leukemia_ALL-T_ALL_(16415)_BM	Tumor__Leukemia_ALL-T_ALL_(17269)_BM	Tumor__Leukemia_ALL-T_ALL_(17638)_BM	Tumor__Leukemia_ALL-T_ALL_(19881)_BM	Tumor__Leukemia_ALL-T_ALL_(22474)_BM	Tumor__Leukemia_ALL-T_ALL_(87_52)_BM	Tumor__Leukemia_ALL-T_ALL_(9186)_BM	Tumor__Leukemia_ALL-T_ALL_(92_571)_BM	Tumor__Leukemia_ALL-T_ALL_(9723)_BM	Tumor__Leukemia_AML_AML_(1,PK)_BM	Tumor__Leukemia_AML_AML_(12,PK)_BM	Tumor__Leukemia_AML_AML_(13,PK)_BM	Tumor__Leukemia_AML_AML_(14,PK)_BM	Tumor__Leukemia_AML_AML_(16,PK)_BM	Tumor__Leukemia_AML_AML_(2,PK)_BM	Tumor__Leukemia_AML_AML_(3,PK)_BM	Tumor__Leukemia_AML_AML_(5,PK)_BM	Tumor__Leukemia_AML_AML_(6,PK)_BM	Tumor__Leukemia_AML_AML_(7,PK)_BM	Tumor__Renal_Carcinoma_5291	Tumor__Renal_Carcinoma_5382	Tumor__Renal_Carcinoma_6727	Tumor__Renal_Carcinoma_6775	Tumor__Renal_Carcinoma_92_I_126	Tumor__Renal_Carcinoma_Carc_609TO	Tumor__Renal_Carcinoma_Carc_614TO	Tumor__Renal_Carcinoma_Carc_614TS	Tumor__Renal_Carcinoma_Carc_623TO	Tumor__Renal_Carcinoma_Carc_623TS	Tumor__Renal_Carcinoma_Carc_628TG	Tumor__Pancreas_Adeno_95_I_298_(I)	Tumor__Pancreas_Adeno_97_I_077	Tumor__Pancreas_Adeno_Pan_16T	Tumor__Pancreas_Adeno_Pan_17T	Tumor__Pancreas_Adeno_Pan_1T	Tumor__Pancreas_Adeno_Pan_29T	Tumor__Pancreas_Adeno_Pan_2T	Tumor__Pancreas_Adeno_Pan_3T	Tumor__Pancreas_Adeno_Pan_4T	Tumor__Pancreas_Adeno_Pan_6T	Tumor__Pancreas_Adeno_Pan_7T	Tumor__Ovary_Adeno_0001c086	Tumor__Ovary_Adeno_07-B_001B	Tumor__Ovary_Adeno_07-B_014G	Tumor__Ovary_Adeno_93_I_081	Tumor__Ovary_Adeno_HCTN_0002c011N	Tumor__Ovary_Adeno_HCTN_19120	Tumor__Ovary_Adeno_HCTN_19155	Tumor__Ovary_Adeno_H_(400)6346	Tumor__Ovary_Adeno_H_6206	Tumor__Ovary_Adeno_mOVT1_(8691)	Tumor__Ovary_Adeno_mOVT2_(I)_(9334)	Tumor__Mesothelioma_161_T6	Tumor__Mesothelioma_165_T5	Tumor__Mesothelioma_166_T4	Tumor__Mesothelioma_169_T7	Tumor__Mesothelioma_215_T5	Tumor__Mesothelioma_224_T5	Tumor__Mesothelioma_228_T4	Tumor__Mesothelioma_235_T6	Tumor__Mesothelioma_300_T	Tumor__Mesothelioma_31_T10	Tumor__Mesothelioma_74_T6	Tumor__CNS_Glioblastoma_GlioB_10	Tumor__CNS_Glioblastoma_GlioB_1	Tumor__CNS_Glioblastoma_GlioB_2	Tumor__CNS_Glioblastoma_GlioB_3	Tumor__CNS_Glioblastoma_GlioB_4	Tumor__CNS_Glioblastoma_GlioB_5	Tumor__CNS_Glioblastoma_GlioB_6	Tumor__CNS_Glioblastoma_GlioB_7	Tumor__CNS_Glioblastoma_GlioB_8	Tumor__CNS_Glioblastoma_GlioB_9	Tumor__CNS_Medulloblastoma_M02_D16	Tumor__CNS_Medulloblastoma_M06_D92	Tumor__CNS_Medulloblastoma_M20_A56	Tumor__CNS_Medulloblastoma_M22_A50	Tumor__CNS_Medulloblastoma_M29_A91	Tumor__CNS_Medulloblastoma_M33	Tumor__CNS_Medulloblastoma_M42_A10	Tumor__CNS_Medulloblastoma_M49_A2	Tumor__CNS_Medulloblastoma_M50_D7	Tumor__CNS_Medulloblastoma_M51_D34
S69790_at	10	10	36	10	10	10	10	10	10	10	10	10	10	10	35	10	124	97	430	316	10	10	10	10	10	10	10	10	47	10	10	10	10	21	10	10	43	10	26	67	10	10	10	10	10	10	10	10	10	28	10	30	10	10	10	10	10	10	10	10	10	439	20	10	32	13	10	10	10	35	10	10	71	10	10	10	10	23	10	13	10	10	10	13	10	10	10	31	10	31	10	81	10	10	23	10	10	70	36	82	10	41	10	45	20	10	10	10	10	10	10	10	10	10	10	10	11	10	13	10	10	10	10	10	10	10	10	10	10	17	13	10	10	10	10	10	10	10	25	10	10	11	10	10	10	29	10	22	10	10	10	94	10	10	11	50	10	10	10	29	10	10	44	10	18	10	10	10	10	10	170	524	112	1151	75	82	11	67	266	1057	187	341	651	198	497	1252	168	298	127	65
S76617_at	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	22	10	10	10	10	10	10	10	10	10	10	10	10	10	10	99	72	286	91	95	183	10	336	18	10	12	85	10	59	10	455	10	10	666	82	123	166	10	10	10	10	37	10	10	10	10	10	10	10	10	10	19	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	999	1608	10	1048	10	1352	2284	781	10	10	10	10	426	10	10	10	10	27	527	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	53	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	26	10
S79854_at	10	224	41	10	10	55	10	10	10	10	45	56	10	10	10	10	10	10	13	10	41	10	10	10	34	10	10	26	28	10	92	10	10	10	10	10	44	10	10	10	21	356	29	10	10	10	10	10	10	10	30	58	10	62	10	10	10	10	10	205	10	10	10	10	10	10	10	10	10	99	10	10	10	11	10	428	26	10	10	10	320	101	10	262	457	102	10	10	10	10	10	10	10	10	10	10	10	10	10	118	27	10	10	10	10	10	10	17	10	10	316	10	10	30	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	109	10	10	145	10	10	67	10	344	10	29	108	19	10	10	48	10	54	126	298	595	232	10	10	181	10	682	64	56	10	153	10	10	10	10	216	10	10	10	10	10	10	10	949	10	10	10	10	10	10	10	141	10	10	220	10	10	69	94	10	10
S95936_at	10	10	10	10	10	10	10	40	10	10	10	10	10	10	10	10	10	10	10	67	20	10	10	10	10	12	10	10	52	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	18	10	44	10	73	10	10	10	39	10	13	33	10	10	11	10	10	10	145	189	228	310	17	51	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	47	10	11	10	25	13	10	10	11	10	10	10	10	10	10	26	10	10	10	21	44	10	10	10	10	10	10	10	177	95	28	10	10	10	127	10	56	110	10	10	10	10	10	15	40	10	10	16	15	10	10	10	10	10	24	10	10	57	10	10	10	10	10	10	10	10	102	17	10	10	10	10	10	10	14	10	10	10	10	12	10	141	494	835	498	24	64	10	20	262	5286	53	102	480	10	32	10	97	10	18	10
U00921_at	10	13	10	56	13	10	10	10	10	10	10	10	10	54	10	10	10	10	10	10	59	261	13	10	10	23	24	13	20	64	10	10	10	10	10	19	10	10	10	25	10	10	10	23	10	29	14	10	15	10	10	10	10	112	50	12	11	10	10	10	25	10	51	10	14	34	10	10	10	28	47	32	10	10	10	10	10	10	10	15	20	10	20	21	34	10	38	10	24	60	10	67	10	10	55	10	65	416	319	1656	392	2955	100	381	22	10	257	2749	245	2065	248	36	10	66	728	399	535	472	103	736	264	331	1033	596	1114	134	137	10	10	10	10	223	30	220	10	69	121	10	10	10	12	10	50	38	10	19	10	10	64	40	17	10	10	10	10	10	63	11	10	22	13	10	34	10	29	10	10	13	10	10	10	10	10	14	10	10	10	10	10	10	10	10	48	10	10	10	10	10	10	10
U02031_at	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	16	10	10	10	10	10	10	10	10	97	10	10	10	10	106	10	10	10	27	10	10	10	10	10	10	10	10	10	42	10	10	10	10	214	10	10	10	55	10	37	24	10	22	132	240	10	10	10	10	10	10	10	10	10	10	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	140	124	10	20	10	10	187	10	10	724	236	390	284	240	10	10	146	10	768	10	10	10	234	10	47	10	10	433	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	24	10	10	10	10	10	10	93	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	225	195	62	742	86	43	219	45	37	416	120	151	10	10	206	249	10	18	104	10
U04313_at	10	10	10	10	76	10	10	10	10	10	10	10	10	168	10	10	91	463	10	518	10	10	10	10	10	10	199	10	10	10	10	10	193	329	10	253	489	10	26	10	92	336	418	10	12	10	10	10	10	62	10	50	10	10	10	10	10	22	51	10	10	47	20	10	10	18	10	11	10	74	10	10	15	10	10	192	20	26	10	10	10	157	223	446	284	12	10	10	10	65	27	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	25	90	10	10	24	10	10	10	10	10	10	37	10	10	10	10	10	689	354	10	38	61	10	10	10	953	178	256	934	11	114	10	10	10	10	10	10	14	10	10	24	10	33	233	10	13	10	13	10	10	76	80	10	10	10	10	10	10	10	55	10	10	10	50	17	10	10	10	10	10	12	10	10
U05259_rna1_at	10	10	10	62	42	10	10	10	10	10	69	62	10	199	10	47	63	269	73	177	110	290	96	64	10	10	163	21	45	225	79	162	153	81	69	40	43	10	10	148	10	10	10	477	382	3323	486	570	1166	1223	2447	1072	399	1712	1384	1422	6217	944	689	432	336	4350	1612	1680	1264	174	10	10	10	312	195	31	10	29	28	10	51	31	10	20	82	89	30	25	10	10	33	10	82	10	10	10	10	10	35	10	1743	4516	6261	9326	3472	200	4987	5159	3063	2700	138	936	485	157	551	458	102	159	133	458	10	675	1239	10	204	310	339	208	285	18	45	36	63	10	10	220	14	172	172	112	10	10	10	10	17	107	51	54	105	420	96	204	58	10	10	259	10	11	21	105	61	10	88	10	67	45	10	10	10	19	13	42	10	10	10	10	103	19	10	10	10	10	10	11	10	10	10	10	10	10	10	40	102	99
U09210_at	10	10	10	10	10	10	10	10	10	10	10	10	10	26	10	10	118	10	87	10	24	78	97	10	10	10	58	10	10	84	150	10	10	72	10	358	10	10	84	74	10	32	10	10	10	57	10	10	10	10	10	10	10	27	49	10	10	10	10	10	10	26	10	10	10	24	10	10	51	61	35	10	10	10	13	10	10	10	10	30	10	10	10	10	10	10	449	131	319	146	39	696	63	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	96	10	120	10	10	10	10	250	129	28	45	128	10	85	62	10	10	10	10	10	10	10	10	10	10	10	28	10	10	108	242	36	10	10	10	10	10	221	10	10	48	23	10	10	88	10	10	137	48	10	10	22	10	10	10	34	10	10	88	10	10	55	15	10	10	149	10	10	10	10	10	10	10	10	10
U09550_at	10	10	29	10	10	10	10	10	10	10	10	10	10	10	10	55	10	10	10	10	10	10	10	10	10	132	18	10	32	10	10	10	74	10	10	47	10	10	50	10	10	10	10	10	11	10	10	10	10	10	10	10	10	10	10	10	20	66	10	10	10	10	10	10	10	25	10	10	10	10	29	10	29	66	10	10	10	10	12	10	10	10	10	10	10	10	5605	100	10	41	11	10	108	35	10	10	10	10	10	10	10	10	10	10	10	10	45	110	10	79	10	10	43	10	10	10	10	10	10	35	10	10	10	10	10	10	136	10	10	10	10	10	10	10	10	10	10	10	43	10	10	56	42	10	10	10	10	10	10	10	10	10	168	10	10	10	10	10	10	10	10	11	10	10	15	10	17	10	10	10	10	46	10	45	10	17	25	122	21	10	10	10	10	10	10	15	10	26	52	235
U09578_at	10	10	81	10	10	10	10	41	10	10	14	150	10	212	10	10	212	115	242	149	10	111	28	12	10	10	68	19	10	182	10	149	149	84	97	155	10	10	10	10	32	10	60	10	21	10	10	24	10	10	10	10	10	10	33	10	10	82	10	73	10	10	10	10	103	39	10	13	10	10	10	10	158	147	12	10	10	10	10	10	10	10	10	44	10	14	118	29	10	14	10	206	10	10	13	10	76	10	219	10	10	10	10	185	10	10	196	1406	10	61	527	122	321	311	418	554	282	188	10	482	10	414	941	488	1204	10	51	68	247	547	70	10	10	10	10	10	10	10	10	10	10	10	43	10	10	10	10	10	10	10	10	93	10	10	44	10	10	10	10	14	86	10	15	10	10	10	10	10	18	10	25	10	10	10	17	13	10	86	10	10	10	10	10	10	10	10	10	19	10	10
U09850_at	167	28	10	10	10	85	10	10	10	10	98	116	10	10	274	10	10	10	10	10	238	10	10	90	267	10	10	11	37	10	670	10	10	10	10	10	10	10	10	10	10	194	10	377	79	281	225	10	124	184	436	10	10	292	10	10	10	10	10	10	10	10	74	10	78	10	10	10	10	10	55	41	10	10	10	80	10	10	10	10	10	180	280	163	98	103	10	59	10	10	10	10	10	10	10	60	10	10	10	10	10	10	10	10	10	10	10	10	10	10	80	10	10	10	10	10	10	10	10	10	10	10	10	10	235	28	10	10	10	10	10	290	14	148	181	173	32	189	10	48	94	10	92	10	10	10	10	10	217	10	208	88	151	10	10	385	298	19	187	10	10	10	10	123	121	10	10	10	10	10	10	10	10	10	10	10	118	10	56	441	294	10	294	10	10	10	10	231	10	10
U10324_at	10	10	31	10	10	10	10	10	10	10	10	43	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	74	10	10	10	10	10	10	44	10	10	10	11	10	10	10	10	10	10	10	55	10	253	10	66	18	10	191	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	131	10	10	10	31	10	10	10	55	202	892	10	46	622	536	1048	25	10	770	10	54	523	99	187	74	119	358	556	313	10	10	10	287	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	203	75	10	101	10	10	10	10	10	21	10	156	10	10	10	10	10	10	10	108	212	10	10	218	30	31	499	857	220	90	125	103	200	117	968	80	52	10	125
U10362_at	10	10	142	10	25	10	10	10	10	10	10	237	10	78	10	10	10	10	10	10	258	10	10	69	10	10	61	10	10	10	10	351	114	81	10	264	10	10	10	10	10	101	83	10	72	10	10	10	106	10	10	10	10	33	10	12	10	198	103	153	119	169	10	10	10	169	10	30	10	10	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	128	310	10	31	907	121	10	10	10	10	315	360	50	112	10	10	362	10	10	114	10	116	163	10	10	17	10	81	914	309	10	10	509	24	95	287	340	10	45	10	10	146	150	10	142	10	10	257	29	10	10	10	10	10	10	248	70	10	158	10	10	10	10	10	539	122	10	164	869	142	10	10	10	411	10	423	10	10	10	10	25	52	10	29	10	10	10	80	10	10	170	10	10	56	10	10	284	10	32	10	10	10	10
U10485_at	16	10	10	10	15	10	12	10	10	10	10	10	10	10	10	10	10	10	10	48	37	10	10	10	10	10	10	10	10	10	10	10	33	26	10	10	10	10	10	34	10	10	10	136	159	1070	169	666	350	176	674	272	60	182	557	555	2326	630	249	528	941	1079	852	427	1110	73	10	33	17	10	33	10	10	10	10	10	10	55	10	35	10	12	10	91	10	10	41	16	10	10	29	43	10	10	10	10	47	981	4422	333	3142	254	3066	3186	1834	50	425	222	383	157	475	328	58	75	156	86	10	195	120	186	233	167	437	87	94	112	10	18	41	10	17	85	34	110	33	73	10	10	10	10	10	10	125	10	37	10	10	10	25	10	14	10	28	10	10	44	27	10	38	10	23	10	10	10	30	10	17	15	10	10	10	48	48	54	10	10	10	18	43	10	10	10	86	10	10	41	10	10	88	10
U12535_at	10	10	10	10	10	10	10	10	10	10	10	129	10	10	10	10	90	82	89	132	24	10	10	14	10	10	15	10	25	10	55	191	90	26	75	269	12	10	10	10	10	10	86	10	10	10	10	10	10	32	10	10	25	10	41	10	10	43	10	10	10	11	12	10	10	16	32	14	10	10	10	10	246	10	10	21	10	10	10	53	10	10	10	21	50	10	10	33	83	10	10	164	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	34	10	10	10	10	10	10	10	10	52	10	10	23	10	10	10	18	10	10	10	10	89	237	10	552	10	10	10	10	10	23	20	10	10	35	199	47	10	117	12	10	11	10	10	36	10	21	32	20	10	10	10	18	243	10	167	10	10	10	28	10	15	10	116	57	20	53	84	22	44	62	77	152	90	10	45	10	139	520	10	161	10	10
U15128_at	18.3	10	10	10	10	33	20	10	10	10	10	10	10	10	10	10	92	10	10	10	10	10	10	10	10	10	10	10	10	45	122	10	10	10	10	10	10	10	10	12	90	10	10	10	222	164	158	10	27	10	10	10	10	10	274	199	10	349	184	88	10	10	10	127	10	10	43	10	10	10	10	10	10	10	10	10	10	10	10	37	10	10	27	10	10	10	10	10	10	10	10	10	10	10	10	10	53	755	256	10	167	541	10	10	10	52	221	10	260	133	10	28	77	10	210	305	169	50	10	10	10	729	376	30	247	408	10	41	10	10	10	52	10	10	10	10	10	10	10	10	10	61	10	10	10	10	10	10	10	10	10	10	40	10	15	10	10	10	10	10	10	67	61	10	10	10	22	10	10	10	295	196	10	10	10	50	10	222	69	109	97	11	142	10	282	10	99	10	10	10
U16954_at	10	10	13	10	48	10	10	10	13	10	10	10	10	10	10	10	10	10	48	10	10	10	10	10	10	10	65	10	10	10	31	29	10	10	10	16	10	12	11	21	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	35	10	25	46	10	33	10	10	111	10	10	33	10	49	43	10	49	10	10	10	22	10	10	10	10	10	10	10	10	10	47	10	10	10	10	10	10	10	282	262	399	55	75	26	319	10	131	2034	264	456	1282	1393	191	368	247	95	3004	187	10	25	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	50	10	10	10	14	10	21	37	10	60	10	10	10	59	10	10	10	10	10	10	10	10	22	10	112	203	17	16	105	48	59	10	541	545	493	3038	223	203	397	501	2567	988	965	1420	1647	1021	1237	7144	565	716	502	61
U17077_at	10	10	10	10	10	18	12	10	10	10	10	559	10	205	10	64	308	265	94	181	44	407	10	175	10	10	152	156	12	266	279	1291	140	192	238	376	52	61	49	183	415	10	156	10	10	10	10	10	10	10	46	10	10	10	12	10	10	10	10	10	10	10	10	10	10	88	10	11	16	141	21	10	10	28	10	10	10	10	10	50	10	65	123	68	96	19	17	45	39	167	130	362	10	14	27	10	10	97	10	10	10	10	10	143	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	135	10	27	276	10	480	31	10	58	141	10	10	163	10	10	10	1791	314	396	572	89	213	10	10	10	21	241	10	133	10	121	10	21	22	85	10	15	19	42	51	10	10	26	10	10	10	10	10	10	10	10	10	10	10	39	10	10	10	82	48	10	10	10	15
U17760_rna1_at	10	10	10	10	10	10	10	10	10	10	10	379	10	10	10	10	68	140	62	220	10	85	10	38	10	10	427	210	25	215	118	1764	364	438	88	422	266	36	10	97	56	88	128	10	10	10	10	21	10	10	10	10	10	10	10	10	29	10	107	10	32	10	10	10	10	28	10	44	10	10	10	24	10	19	11	10	10	10	10	56	10	189	137	699	10	12	103	80	148	346	10	265	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	48	10	10	10	10	10	10	10	10	10	10	10	10	10	573	258	10	10	10	10	10	149	1196	393	371	736	148	170	17	10	10	32	358	10	10	362	88	10	10	10	165	10	20	10	10	23	60	10	22	10	10	10	10	10	10	10	10	29	96	10	10	10	10	35	10	10	10	10	10	10
U19718_at	10	10	238	10	10	10	10	10	10	10	10	68	10	121	44	10	10	10	10	158	199	121	10	112	10	10	59	10	38	98	66	10	67	133	154	215	10	10	10	10	10	26	10	10	10	10	10	10	10	10	10	38	10	10	141	10	10	10	15	10	10	184	10	10	10	185	10	10	22	72	109	10	137	28	10	10	10	10	10	10	10	10	10	10	10	10	655	331	1182	310	10	587	1088	121	100	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	22	10	173	10	10	10	10	10	10	10	10	10	10	10	10	11	146	63	138	575	25	101	10	10	10	10	381	10	76	10	108	10	10	165	43	479	205	10	284	48	215	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	237	50	497	82	45	10
U20391_rna6_at	10	10	10	10	10	10	10	10	10	10	10	1488	10	69	161	30	10	10	10	10	10	10	10	340	10	10	10	48	235	16	10	13965	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	83	10	10	10	10	10	10	10	10	10	10	10	10	10	15	10	10	29	10	10	72	10	10	10	10	10	10	10	10	10	10	10	10	10	293	188	524	783	300	788	10	264	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	834	10	10	10	10	10	17	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	585	3528	2640	10	10	380	402	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	36	10	10	10	10	10	10	32	200	151
U22662_at	10	10	10	12	42	10	10	90	50	10	10	49	10	69	10	10	233	108	10	99	10	135	10	70	30	10	76	10	10	67	10	27	249	30	115	68	112	10	37	27	10	10	12	10	103	40	44	67	512	30	10	10	10	10	485	266	442	425	270	299	443	320	166	76	542	282	17	43	52	88	127	30	66	178	13	38	10	10	10	39	10	10	10	52	10	32	240	28	10	18	10	153	10	85	11	10	10	10	10	10	50	10	10	10	10	10	10	10	10	10	10	10	31	10	10	10	10	10	10	10	10	26	10	10	10	10	10	10	10	30	10	18	10	10	10	10	10	32	10	10	10	10	144	10	81	10	10	95	10	10	10	183	10	11	10	10	10	21	15	10	10	10	77	14	34	61	13	42	26	31	10	73	10	10	10	10	10	52	17	10	10	10	10	10	10	10	10	10	10	11
U24169_at	10	10	52	10	10	10	20	10	10	10	10	124	10	10	10	10	111	10	168	44	93	10	10	10	10	10	178	25	10	85	57	469	228	157	377	662	18	10	10	10	32	10	140	10	10	53	10	10	10	10	10	10	10	10	247	10	229	10	82	230	10	311	10	159	64	204	28	74	10	10	23	10	435	258	19	137	10	39	33	57	10	10	10	22	10	10	12	10	394	146	37	644	44	25	23	10	10	149	254	10	82	10	90	761	10	10	10	10	10	170	10	10	55	10	411	150	10	10	10	10	10	106	10	10	10	10	15	10	184	387	10	10	10	10	10	10	10	10	32	10	10	10	256	10	10	71	10	10	10	10	10	76	15	10	111	10	10	10	10	13	168	10	575	10	45	10	10	10	58	10	13	10	10	10	93	11	87	152	198	10	10	10	10	10	10	110	10	79	10	10
