"","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC"
"201300_s_at",7.78201533500419,7.93722667397948,8.37242979233409,7.50462039240355,7.39917109381982,8.14108531856233,8.46842040186455,7.66888498426625,6.02236781302845,7.47816289273763,7.73876783680019,7.36894291440495,8.28355142317431,6.63807383718072,7.79636413813963,5.16591193893569,4.6724253419715,6.65105169117893,8.78757612086964,4.83794324189103,7.94602898951548,5.82017896241519,6.99435343685886,7.95942242009367,6.77214959078454,7.4846215270986,8.08001802908917,6.22689381357139,6.7839804136838,8.47775826644389,7.12205144771389,8.67065624911844,7.71011763204345,5.96116025813664,7.76487159073609,6.74281466986289,7.94719858426206
"201313_at",6.13545278418517,6.8814199080924,5.71699089440494,5.44294349584873,5.68650052718322,6.4446008137115,6.66249036391378,5.36457243229586,5.63226821549951,3.32192809488736,3.32192809488736,6.25927248703759,3.54843662469604,8.26912667914942,5.25171909260596,5.71424551766612,3.32192809488736,5.49825086752783,6.35226417325832,6.07681559705083,5.49825086752783,3.32192809488736,6.57288966842058,5.27426166125705,7.05636676102453,6.61765111942733,6.27239650903748,5.79960542245267,7.00337736020232,5.14567745519564,5.81762325751143,6.10852445677817,5.5909612413426,5.56985560833095,6.03121873061072,5.94016675048282,6.48381577726426
"201324_at",7.91826695909256,7.30012372456901,7.83035674741922,7.03672310600552,7.19278595925112,7.34429590791582,8.4594316186373,7.37677657188298,5.18586654531133,5.79441586635011,7.53760669149529,5.40258575823259,5.07895134139482,8.54187100884149,7.21819994369474,5.35049724708413,5.39574832817903,6.21723071622067,6.82017896241519,4.51096191927738,8.06555077095502,4.96809075204526,6.57440430902258,7.25738784269265,7.94661390541276,6.56985560833095,5.57288966842058,5.6724253419715,7.06069593168755,6.8008998999203,6.24792751344359,5.58496250072116,6.63226821549951,7.02014657311178,6.11894107272351,5.73606362787181,6.03782146543497
"201337_s_at",6.4446008137115,5.65821148275179,6.28540221886225,6.89360490485829,6.22689381357139,4.16188768237689,6.48381577726426,5.5298209465287,4.92599941855622,5.1168637576909,6.5438051759644,3.32192809488736,3.32192809488736,6.31469652565629,5.26303440583379,4.35049724708413,5.45285896471381,6.30012372456901,4.71699089440494,6.86789646399265,4.51096191927738,5.41953889151378,3.99095486039699,5.5668151540109,4.41278152533848,5.49185309632967,5.93545974780529,6.34518344718767,6.11270013274936,5.66106547980695,5.85798099512757,5.23266075679027,6.28909670241999,6.24412594328373,4.08746284125034,5.74685018309805,6.00225245173138
"201367_s_at",5.79441586635011,7.05202456048283,5.86294724802092,7.67525138605026,5.32192809488736,4.64385618977472,5.84799690655495,7.29094040240368,7.64241277290506,7.70735913208088,7.54148386405428,5.02236781302845,7.2278565730605,7.77412814429358,7.51175265376738,6.60139939053183,8.29874994724805,6.2364926183813,7.49745269597724,8.33940465790782,7.98754825895374,7.01122725542325,8.10013667128545,7.94836723158468,6.32553033156756,7.96520709119934,7.3037807481771,8.98498801863518,7.63372181264101,7.99038765180274,6.90448409790142,6.46270675067016,8.33046876659032,7.55305325276641,5.03562390973072,7.97842446544086,8.19229281447077
"201426_s_at",9.32192809488736,9.53488645761565,9.76503740822273,7.97785230797118,9.14796805378356,10.2695942516834,10.658747037435,9.07307041961431,7.02125762056052,7.23266075679027,9.44066157065521,6.53760669149529,7.55151601762801,7.55765515472542,9.64655871015455,7.65105169117893,6.33985000288462,9.53741255908016,9.16666523894805,7.36894291440495,9.21892643722627,7.73335434061383,8.17741953798924,8.93221475196838,9.03397354344106,9.03424873562899,9.09803208296053,7.98413359454098,8.18487534290828,8.95681173166275,9.06177619758669,7.8592241619782,10.2762407469574,9.12179250576921,9.73318484110815,10.6511414082301,9.08108392868763
"201431_s_at",5.79441586635011,6.52512925120397,7.3819754785573,5.15380533607904,6.84799690655495,7.58044701959866,8.52943055414615,7.37851162325373,5.69766263347052,5.06177619758669,7.12825215227739,5.97727992349992,5.456149034648,5,7.68018368159249,5.04875931191986,5.69766263347052,7.18388345903223,7.40769264866568,5.70597790168252,7.42038134119664,6.12515513132229,6.08321336824898,6.656782364219,7.92124588858559,7.40258575823259,5.91169158187234,5.14567745519564,6.5453506448223,6.3019533951261,6.81121411751324,6.3327079336406,7.78920757534734,6.877744249949,8.15785216914174,7.99265514938683,7.45368218587218
"201438_at",10.7170766033039,10.1412130754843,10.599075985126,8.31288295528435,10.5201275503249,10.9667938178953,10.3457378820897,9.65445702300123,7.93722667397948,8.16188768237689,9.24555270625568,5.02680005934372,9.3500551772045,8.12567176339259,11.0851404617018,8.52708597880746,6.18586654531133,9.06339508128851,9.89663514130291,7.88508622529017,10.6855372417397,7.56833618213375,8.63008507000212,8.91408609701272,10.4961547246428,9.78070379396761,8.98013957763916,8.01736520529273,9.28123458464702,9.79960542245267,9.91856512898944,9.21480479494805,10.6240643295094,9.75221336786514,10.4615817624552,10.5933911227917,10.3595299553229
"201440_at",6.76686014382955,6.10643207781693,5.55151601762801,6.14771372235215,5.92837032301897,6.05961485629722,6.62058641045188,7.25077213159993,7.00898878322726,7.00786824333334,7.18982455888002,5.99322146736894,4.30742852519225,7.71080643369935,7.56833618213375,6.89481776330794,5.20163386116965,5.82017896241519,7.38887833881199,7.03342300153745,4.32192809488736,7.72519581722666,4.4594316186373,5.10013667128545,6.8592241619782,3.94485844580754,7.31288295528436,4.39231742277876,4.43295940727611,7.08108392868763,6.98413359454098,6.84799690655495,7.41531924814038,6.58646452588639,6.9413411054853,6.68509917200661,5.08321336824898
"201462_at",5.89965902637744,6.08533966935737,7.2240016741981,8.52042224852645,6.80477637795583,7.8635668293235,7.84172158112846,8.15380533607904,6.42794133250948,8.72280753116955,8.03507399737762,4.98185265328974,7.48864353985378,5.76553474636298,7.5461227588578,7.38543103719352,5.96809075204526,7.33091687811462,6.5909612413426,5.7279204545632,7.35226417325832,6.34340782229781,3.877744249949,7.71287086768991,7.11165734626313,8.0703893278914,6.01569380710515,3.32192809488736,7.2364926183813,8.09697863637054,4.83289001416474,7.77544567410286,6.20359271420771,5.97956810009519,7.41700858678878,8.59208323365389,6.22303633790187
"201465_s_at",5.49505552836802,6.23840473932508,5.08321336824898,3.32192809488736,6.35755200461808,5.3110671022556,5.93310047493137,6.45285896471381,6.54997714277182,4.87282875953489,7.55305325276641,4.38543103719352,7.32102612859297,6.00225245173138,5.73606362787181,5.85049941375812,7.58195375084882,4.85798099512757,7.39746072605472,6.66817586897014,7.14261765544658,7.08001802908917,7.00786824333334,7.10118781525974,6.33091687811462,7.19574129324645,5.84549005094437,6.88508622529017,6.25738784269265,6.96000193206808,6.25738784269265,5.74416109557041,5.73063995591679,3.32192809488736,5.40599235967584,6.56224242422107,6.69488019279919
"201467_s_at",7.28909670241999,7.88874324889826,7.43712784427281,7.97785230797118,6.10643207781693,7.67313237214536,5.93310047493137,6.94368695159709,5.96578428466209,6.38715571766298,6.98868468677217,7.51569983828404,6.50143914515887,6.93191939010004,6.0574502721839,6.5668151540109,6.40258575823259,7.17392693199981,4.43962313755712,7.85984534392145,3.32192809488736,7.01234519041983,5.57288966842058,4.84297883178833,6.55458885167764,6.14974711950468,8.00112666545428,5.18586654531133,3.32192809488736,5.74146698640115,6.86913111964429,6.88508622529017,6.63372181264101,8.83636600871667,5.41953889151378,6.74953426766926,5.36806987653208
"201481_s_at",8.283088353024,9.99816728997374,7.83099048124926,8.70735913208088,3.32192809488736,10.1201082493226,7.83605035505807,7.11582397743624,6.22881869049588,8.86449570265158,7.74146698640115,8.45450493755737,9.90433355842814,8.55918586578773,4.41953889151378,9.14898493138752,7.03232128705788,10.1177729510846,8.1006623390052,7.0639343057541,8.17791779219584,8.88630626345243,4.79701297783614,8.11894107272351,7.06824086131282,4.07895134139482,6.31288295528436,8.76752238622854,9.05148086534133,8.52277766952458,8.84956148217829,10.8660424970968,7.96231765494231,7.63662462054365,8.4038641766068,10.4226955444562,7.12825215227739
"201482_at",8.62607403609031,8.70494111037603,8.34473974580299,9.49345520092618,7.90508609876177,7.26397335480341,6.1333991254172,6.83668159332712,6.19377174339668,7.38629363515099,7.59544398458948,4.08746284125034,4.74416109557041,7.38887833881199,7.89421146153777,5.8703647195834,7.30833903013941,7.35931031689044,7.10747864662662,7.97096866052181,6.04875931191986,7.04766925139131,7.40514146313634,6.92005505480697,7.53138146051631,5.40599235967584,8.3151495622563,5.6409679104499,7.56224242422107,6.84297883178833,7.8635668293235,7.57969306345875,6.57591736111815,6.95303237725324,6.70043971814109,6.2364926183813,6.84423498775875
"201497_x_at",5.88508622529017,7.50462039240355,9.07868454619464,6.21529030565123,7.10223819393074,9.45573818599339,10.7355560239115,10.2161395564251,3.32192809488736,4.31469652565629,8.38499954473004,3.78659636189081,3.98185265328974,3.32192809488736,8.87221314397577,3.67807190511264,4.03562390973072,9.83510297949099,10.2391211318123,3.32192809488736,5.71973105674985,4.81249822533356,4.0703893278914,8.47208155013361,9.59954096564405,3.32192809488736,3.32192809488736,7.31197531446116,8.09381367340273,8.60584986719498,6.81506301719287,3.67807190511264,8.26397335480341,8.36194377373524,7.96693797927846,8.26584942144085,8.04984854945056
"201504_s_at",5.43629511983936,4.82781902461732,4.99095486039699,6.3110671022556,5.38543103719352,3.70043971814109,3.78659636189081,3.77610398807316,3.82781902461732,3.32192809488736,6.64241277290506,3.32192809488736,3.32192809488736,3.60880924267552,3.65535182861255,5.86294724802092,3.32192809488736,3.84799690655495,3.58496250072116,5.92599941855622,3.41953889151378,4.84799690655495,3.33628338786443,5.41616416473313,3.48542682717024,3.39231742277876,4.29278174922785,3.32192809488736,4.58496250072116,6.12101540096137,3.32192809488736,3.68929916053589,5.58796498888268,6.68229237143083,3.37851162325373,3.32192809488736,4.11270013274936
"201506_at",9.69348695749933,9.4801843236987,11.1705510353167,8.28678875913321,9.56395889681009,10.126317293423,9.39038394689291,10.551516017628,11.6256175303621,10.7679361334111,9.46147944728616,11.4155833377347,10.6241557405686,9.30765620530649,9.63589946594638,11.4943055959056,8.77643303244473,11.6210903127051,11.5123948065704,10.2879431922915,9.36150519794804,8.4262647547021,11.1975853074392,10.2356552678925,9.54206454228344,9.16641418264516,10.3331553503106,7.33628338786443,10.292321632802,11.0812836972196,10.727750315399,10.0007042690112,10.2150475707233,9.47856740557945,9.30149619498255,9.76022094646651,12.2668158158654
"201564_s_at",6.10013667128545,6.98071082890019,6.88264304936184,7.43879185257826,6.60880924267552,3.32192809488736,4.86789646399265,3.44625622988956,3.32192809488736,3.32192809488736,4.04439411935845,4.97269265400426,3.32192809488736,6.10433665981474,4.94953493301701,3.32192809488736,3.32192809488736,3.32192809488736,4.74953426766926,3.32192809488736,3.81762325751143,3.32192809488736,5.53605290024021,3.32192809488736,3.32192809488736,3.65535182861255,4.74953426766926,3.32192809488736,3.33628338786443,5.10013667128545,6.62351574149055,3.32192809488736,4.86294724802092,6.65821148275179,3.4594316186373,4.02680005934372,3.82781902461732
"201601_x_at",9.72553667843106,9.84784035563071,9.8414070971946,7.84924870276441,9.92317889949384,11.0561635120574,9.99095486039699,9.39231742277876,11.3410739931975,9.29920801838728,8.62021982550749,10.4909511300353,10.7738809734456,9.44976769496266,7.82972273508606,11.0461008450288,8.33226037817218,8.42919748847991,10.4908508767403,9.24460168773681,9.5918962955207,11.0241700556624,9.43899971873248,11.0499165994985,9.38262402657492,11.0490997869978,10.7067550064904,8.10433665981474,9.23290054654249,11.0642038424276,8.46352437327118,11.4091257104653,9.34451784392747,8.8814199080924,10.7050275381155,11.0449404912797,10.2135903028813
"201615_x_at",4.71699089440494,4.6724253419715,5.36806987653208,3.32192809488736,5.5668151540109,4.15380533607904,7.26959425168337,5.42290574261218,3.65535182861255,3.59693514238723,4.38543103719352,3.63226821549951,4.54843662469604,3.32192809488736,5.70597790168252,3.37851162325373,3.59693514238723,5.64961545906341,5.3327079336406,3.56071495447448,5.46597446450407,3.32192809488736,5.43295940727611,4.68369645430652,5.66391384211598,4.80219321694183,3.32192809488736,5.19377174339668,5.04439411935845,4.84799690655495,4.57893871309339,4.33628338786443,4.94953493301701,4.66106547980695,4.96347412397489,5.57893871309339,4.39917109381982
"201616_s_at",6.47411151394241,6.56071495447448,6.992088609014,4.85299758761332,6.90809234081827,8.1184220243132,8.75455350631966,6.98527271425345,5.33985000288462,4.28540221886225,6.91049283228871,3.70043971814109,6.53605290024021,4.80219321694183,6.96578428466209,5.16188768237689,3.32192809488736,5.98641093525204,6.95419631038687,3.32192809488736,6.83162393682075,4.35755200461808,5.02236781302845,6.23266075679027,7.02125762056052,5.71424551766612,4.13750352374993,4.98641093525204,6.58496250072116,7.12928301694497,6.10223819393074,5.46270675067016,7.18685706717715,6.19179950106508,7.67101024127845,7.43629511983936,7.18784690943957
"201617_x_at",5.17791779219584,5.39917109381982,6.57742882803575,4.88752527074159,5.4594316186373,5.76818432477693,7.41193462479118,6.12928301694497,4.84799690655495,3.60880924267552,6.80992886572143,3.32192809488736,5.28909670241999,3.99095486039699,5.66391384211598,4.47248777146274,3.32192809488736,5.12928301694497,6.06824086131282,4.64961545906341,6.28355142317431,4.15380533607904,4.14567745519564,5.86294724802092,5.8972404255748,5.56071495447448,4.59693514238723,4.74953426766926,5.3327079336406,5.71973105674985,5,5.01792190799726,6.2667865406949,5.61176256006487,5.61765111942733,6.15177765473205,5.82017896241519
"201627_s_at",7.89299809305507,9.04875931191986,7.80283944093511,7.49105137636412,8.53138146051631,6.85049941375812,6.07895134139482,6.66959375118833,7.37155886261196,6.51096191927738,8.42206476617281,6.2364926183813,5.57591736111815,8.21916852046216,7.17292748960384,6.66106547980695,7.15177765473205,6.44790974874208,7.19967234483636,9.36566629468876,8.30514974563003,5.76022094646651,6.96347412397489,8.44211412241923,6.96231765494231,7.80219321694183,7.71561885907482,6.876516946565,9.21383328309929,8.29140095948369,7.78985964091365,7.09064175191785,6.4708621994137,6.2667865406949,6.81249822533356,6.74819284958946,7.94544383637791
"201629_s_at",6.35049724708413,6.30560578958543,6.20163386116965,6.16992500144231,7.10956950937069,5.3037807481771,4.41953889151378,7.86913111964429,6.38887833881199,6.19377174339668,7.27984269352035,4.51727569320958,3.877744249949,6.32373033752135,6.00450139223494,6.27798474729977,3.32192809488736,4.62643913669732,5.99095486039699,6.4643415327611,3.32192809488736,4.48542682717024,3.78659636189081,5.8923910259134,5.49185309632967,4.94016675048282,5.86789646399265,3.32192809488736,6.99322146736894,7.8008998999203,5.94719858426206,5.97039353791468,5.77610398807316,6.51884982870769,5.23266075679027,4.07895134139482,4.41278152533848
"201641_at",8.59469782732387,7.48944659862258,7.66177809777199,5.68929916053589,8.56719556140687,9.10223819393074,6.88630626345243,4.5909612413426,6.97039353791468,3.32192809488736,3.32192809488736,7.35402893805439,7.26491169307446,6.76155123244448,6.56985560833095,4.37155886261196,3.32192809488736,6.70043971814109,3.91647664443772,4.68929916053589,3.32192809488736,3.32192809488736,3.32192809488736,5.03562390973072,6.76818432477693,4.57893871309339,8.81506301719287,4.88752527074159,3.32192809488736,5.25927248703759,3.32192809488736,4.39917109381982,6.80606622608903,3.32192809488736,5.54225804976692,6.08533966935737,6.34872815423108
"201645_at",7.09697863637054,7.03121873061072,7.38370429247405,4.57288966842058,6.76155123244448,6.38543103719352,5.36806987653208,7.16791986555194,3.32192809488736,3.32192809488736,7.12205144771389,3.32192809488736,3.32192809488736,4.85299758761332,7.18189764310839,4.30012372456901,3.32192809488736,6.08533966935737,7.34961297182452,3.32192809488736,6.10852445677817,4.47248777146274,4.10433665981474,5.44956137461324,6.83289001416474,5.48542682717024,5.1168637576909,3.32192809488736,5.82781902461732,4.72246602447109,5.51096191927738,5.88996019965864,6.61323695471633,5.71424551766612,3.32192809488736,7.04439411935845,7.14974711950468
