"","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML"
"AB002365_at",6.44294349584873,5.7279204545632,7,6.8073549220576,3.32192809488736,7.16992500144231,6.02236781302845,7.66533591718518,6.53915881110803,4.58496250072116,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,6.49185309632967,3.32192809488736,7.65105169117893,3.32192809488736,4.75488750216347,8.02236781302845,5.6724253419715,6.14974711950468,5.61470984411521,6.6724253419715,3.32192809488736,3.32192809488736,7.70043971814109,5.83289001416474,3.32192809488736,6.5077946401987,5.35755200461808,3.32192809488736,5.90689059560852,3.32192809488736,7.27612440527424,3.32192809488736,4.52356195605701,3.32192809488736,7.69348695749933,9.10590850857116,3.70043971814109,3.32192809488736,3.32192809488736,7.13955135239879,3.32192809488736,6,3.32192809488736,5.32192809488736,3.32192809488736,5.08746284125034,3.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,5.61470984411521,3.32192809488736,7.49185309632967,3.32192809488736,5.90689059560852,3.32192809488736,6.35755200461808,7.23840473932508,3.32192809488736,6.58496250072116,3.32192809488736,6.84549005094437,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.71424551766612,3.32192809488736
"AB002380_at",3.4594316186373,4.32192809488736,3.58496250072116,5.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.4594316186373,3.32192809488736,4.24792751344359,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,5,3.32192809488736,6.32192809488736,6.18982455888002,3.90689059560852,8.51963625284321,8.83920378809694,7.22881869049588,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,6.7279204545632,3.32192809488736,3.32192809488736,3.8073549220576,5.75488750216347,5.83289001416474,4,5.39231742277876,5.97727992349992,5.55458885167764,6.93073733756289,6.14974711950468,5.4262647547021,3.32192809488736,7.21916852046216,7.08746284125034,5.12928301694497,6.8073549220576,5.52356195605701,7.78790255939143,7.35755200461808,4.90689059560852,3.32192809488736,6.22881869049588,5.4594316186373,6.2667865406949,6.39231742277876,4.24792751344359,3.32192809488736,3.32192809488736,5.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.76818432477693,5.49185309632967,3.32192809488736,6.32192809488736,7.04439411935845,6.70043971814109,6.75488750216347,6.4594316186373,5.6724253419715,4.52356195605701
"AB002409_at",7.24792751344359,6.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,6.4594316186373,3.32192809488736,3.32192809488736,5.12928301694497,3.32192809488736,3.32192809488736,4.75488750216347,3.32192809488736,4.85798099512757,7.7279204545632,6.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,5.95419631038687,6.4594316186373,6.91886323727459,5.64385618977472,3.32192809488736,6.4594316186373,3.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,6.14974711950468,3.32192809488736,4.90689059560852,3.32192809488736,5.24792751344359,3.32192809488736,7.60733031374961,6.71424551766612,3.32192809488736,6.6724253419715,3.32192809488736,3.32192809488736,6.35755200461808,3.32192809488736,3.32192809488736,3.32192809488736,6.4093909361377,3.32192809488736,5.8073549220576,3.70043971814109,6.3037807481771,5.97727992349992,4.24792751344359,6.16992500144231,5.6724253419715,7.53138146051631,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.467605550083,7.38370429247405,4.75488750216347,7.60733031374961,3.32192809488736,6.14974711950468,7.02236781302845,7.96000193206808,7.36632221424582,4.90689059560852
"AC002073_cds1_at",7.18982455888002,7.8073549220576,3.90689059560852,3.32192809488736,7.40087943628218,6.4093909361377,3.32192809488736,6.65821148275179,6.22881869049588,3.32192809488736,7.86418614465428,5.35755200461808,6.91886323727459,3.32192809488736,6.76818432477693,3.90689059560852,8.25738784269265,6.95419631038687,4.39231742277876,6.6724253419715,3.32192809488736,7.10852445677817,3.32192809488736,8.11894107272351,7.98299357469431,6.28540221886225,3.32192809488736,7.37503943134692,7.56224242422107,8.01122725542325,8.03342300153745,3.32192809488736,9.30833903013941,3.32192809488736,7.04439411935845,3.32192809488736,7.97727992349992,8.68650052718322,7.33091687811462,3.32192809488736,7.79441586635011,8.16490692667569,7.57742882803575,8.12928301694497,3.32192809488736,7.90689059560852,5.7279204545632,3.32192809488736,7.54689445988764,3.32192809488736,9.43254190038826,9.11374216604919,6.58496250072116,9.43879185257826,6.89481776330794,7.2667865406949,7.13955135239879,3.32192809488736,4.75488750216347,8.34872815423108,5.75488750216347,3.32192809488736,7.29462074889163,3.32192809488736,8.31288295528435,7.06608919045777,9.10328780841202,3.70043971814109,6.70043971814109,7.8008998999203,6.59991284218713,7.37503943134692
"AC002086_at",6.8703647195834,3.32192809488736,3.32192809488736,3.32192809488736,6.02236781302845,5.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.90689059560852,6.93073733756289,3.32192809488736,6.02236781302845,4.8073549220576,3.32192809488736,4.24792751344359,6.24792751344359,3.4594316186373,5.16992500144231,6.20945336562895,6.08746284125034,5.12928301694497,5.16992500144231,6.94251450533924,5.88264304936184,3.32192809488736,3.32192809488736,6.3037807481771,3.32192809488736,5.24792751344359,5.39231742277876,5.75488750216347,6.3037807481771,3.32192809488736,3.32192809488736,6.08746284125034,6,5.32192809488736,6.84549005094437,6.24792751344359,5.85798099512757,6.4594316186373,4.95419631038687,6,4.52356195605701,6.5077946401987,3.32192809488736,5.12928301694497,3.32192809488736,4.32192809488736,4.24792751344359,5.35755200461808,4.08746284125034,6.95419631038687,4.24792751344359,5.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,6.39231742277876,5.16992500144231,6.70043971814109,6.62935662007961,6.24792751344359,7.32192809488736,3.32192809488736,5.35755200461808,3.32192809488736,3.32192809488736,5.24792751344359,3.32192809488736,6.33985000288462
"AD000092_cds1_at",7.69348695749933,3.32192809488736,6.76818432477693,9.02236781302845,3.32192809488736,8.64745842645492,3.32192809488736,7.55458885167764,7.49185309632967,7.08746284125034,7.66533591718518,8.98013957763916,6.78135971352466,6.96578428466209,6.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.61838550225861,8.92777796208234,8.16992500144231,8.63662462054365,5,3.32192809488736,6.52356195605701,8.37937836707126,9.07146236255662,6.06608919045777,9.04712391211403,3.32192809488736,3.4594316186373,8.94836723158468,9.03066713624694,7.4594316186373,8.06069593168755,3.32192809488736,3.32192809488736,10.0028150156071,7.29462074889163,7.98868468677217,8.69348695749933,5.61470984411521,7.66533591718518,3.32192809488736,5.64385618977472,8.06069593168755,3.32192809488736,5.97727992349992,7.16992500144231,6.4757334309664,9.14465824283188,5.12928301694497,7.72109918870718,6.52356195605701,5.6724253419715,3.32192809488736,8.10328780841202,3.32192809488736,7.67948009950545,8.77478705960117,7.876516946565,8.19967234483636,3.32192809488736,3.32192809488736,3.32192809488736,8.51569983828404,3.32192809488736,7.52356195605701,10.5877775163282,9.21674585819531
"AF000177_at",3.32192809488736,8.44294349584873,7.22881869049588,7.07681559705083,8.12928301694497,3.32192809488736,7.4594316186373,3.32192809488736,8.35314682549808,6.4757334309664,8.92184093707449,3.32192809488736,8.44708322620965,6.52356195605701,7.63662462054365,5.55458885167764,7.58496250072116,6.78135971352466,3.32192809488736,8.57742882803575,7.73470962022584,4.08746284125034,3.32192809488736,8.85486838326024,6.35755200461808,5.52356195605701,8.10328780841202,7.14974711950468,3.32192809488736,6.56985560833095,3.32192809488736,6.61470984411521,7.03342300153745,7.27612440527424,3.32192809488736,4.4594316186373,3.32192809488736,6.61470984411521,3.32192809488736,7.12928301694497,7.56224242422107,5.75488750216347,8.81057163474115,8.44708322620965,6.53915881110803,4.58496250072116,6.94251450533924,3.32192809488736,6.35755200461808,3.32192809488736,5.08746284125034,7.81378119121704,8.04984854945056,8.27612440527424,6.8703647195834,6.62935662007961,6.88264304936184,3.32192809488736,7.2667865406949,8.77478705960117,3.32192809488736,3.32192809488736,7.31288295528436,3.32192809488736,3.32192809488736,3.32192809488736,8.17990909001493,3.90689059560852,8.54303182025524,7.66533591718518,8.31741261376487,3.32192809488736
"AF000231_at",7.40087943628218,6.14974711950468,6.52356195605701,6.4594316186373,7.61470984411521,3.32192809488736,7.18982455888002,5.7279204545632,7.04439411935845,5.28540221886225,6.6724253419715,4.16992500144231,8.19475685442225,3.32192809488736,6.71424551766612,8,6.32192809488736,3.90689059560852,7.33985000288462,9.4594316186373,7.66533591718518,5.6724253419715,4.16992500144231,7.93663793900257,4.08746284125034,7.22881869049588,3.32192809488736,4.52356195605701,3.32192809488736,5.20945336562895,3.32192809488736,5.58496250072116,5.55458885167764,3.32192809488736,3.32192809488736,5.4262647547021,7.03342300153745,3.32192809488736,4,5.28540221886225,3.32192809488736,7.02236781302845,7.70735913208088,3.32192809488736,7.19967234483636,3.32192809488736,4.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.64385618977472,7.33985000288462,8.04984854945056,7.59245703726808,7.20945336562895,4.4594316186373,5.58496250072116,7.19967234483636,3.32192809488736,3.90689059560852,6.20945336562895,3.32192809488736,5.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,5.95419631038687,3.32192809488736,7,7.20945336562895,5.75488750216347,6.24792751344359
"AF000560_at",8.83605035505807,3.32192809488736,8.55458885167764,8.34429590791582,7.78790255939143,8.12928301694497,8.49585502688717,9.53138146051631,8.20945336562895,3.32192809488736,6.98868468677217,3.32192809488736,8.83920378809694,8.93369065495223,6.22881869049588,3.32192809488736,3.32192809488736,8.4178525148859,3.32192809488736,7.35755200461808,3.32192809488736,7.72109918870718,7.82654848729092,8.75488750216347,3.32192809488736,5.78135971352466,3.32192809488736,7.64385618977472,8.13442632022093,9.35755200461808,3.32192809488736,7.43462822763672,9.75655632252409,7.76155123244448,8.17492568250068,8.66177809777199,7.88874324889826,8.2336196767597,8.77807712953536,8.62935662007961,6.18982455888002,7,7.68650052718322,3.32192809488736,8.87344411251538,3.32192809488736,7.03342300153745,3.32192809488736,8.3264294871223,7.72109918870718,3.32192809488736,5.08746284125034,3.4594316186373,9.18487534290828,8.9915218460757,6.52356195605701,6.20945336562895,7.4093909361377,6.33985000288462,9.8008998999203,6.8073549220576,3.32192809488736,9.43045255166553,8.96289600533726,9.24079133216196,6.5077946401987,7.65105169117893,8.15987133677839,5.97727992349992,8.09803208296053,9.4757334309664,3.32192809488736
"AF001294_at",3.32192809488736,3.32192809488736,3.32192809488736,7.59245703726808,3.32192809488736,6.70043971814109,7.95419631038687,8.69696752623429,3.32192809488736,5.95419631038687,4.95419631038687,6.3037807481771,3.32192809488736,5.90689059560852,3.32192809488736,6.95419631038687,7.85798099512757,4.90689059560852,6.4594316186373,3.32192809488736,7.69348695749933,3.32192809488736,7.52356195605701,6.58496250072116,3.32192809488736,3.32192809488736,7.31288295528436,4.85798099512757,3.32192809488736,7.53138146051631,8.41362792902417,3.8073549220576,3.32192809488736,5.4262647547021,8.78463484555752,8.2807707701306,8.87344411251538,5.20945336562895,3.32192809488736,7.75488750216347,3.32192809488736,6.79441586635011,3.32192809488736,3.32192809488736,7.78135971352466,3.32192809488736,3.32192809488736,7.17990909001493,3.32192809488736,8.3264294871223,4.70043971814109,5.04439411935845,7.06608919045777,5.16992500144231,5.61470984411521,7.56224242422107,6.56985560833095,3.32192809488736,8.75822321472672,4.70043971814109,8.57742882803575,7.51569983828404,6.18982455888002,4.52356195605701,7.77478705960117,6.02236781302845,3.32192809488736,5.88264304936184,3.32192809488736,8.18487534290828,3.32192809488736,8.86727873970966
"AF003743_at",8.91886323727459,8.92184093707449,3.32192809488736,9.22158712126481,7.27612440527424,8.96866679319521,9.59618975614441,9.93957921431469,3.32192809488736,5.88264304936184,6.16992500144231,8.98013957763916,6.6724253419715,8.29001884693262,8.24317398347295,8.40087943628218,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.4797802640291,3.32192809488736,9.2045711442492,8.70735913208088,9.16239132875691,7.97154355395077,9.54496443278924,6.12928301694497,5.90689059560852,7.5077946401987,9.59058704991503,4.64385618977472,3.32192809488736,3.32192809488736,8.86108690599539,8.81698362325538,9.10852445677817,7.49984588708321,3.32192809488736,9.59618975614441,4.70043971814109,3.32192809488736,3.32192809488736,8.73131903102506,3.32192809488736,8.68999797141945,6.94251450533924,3.32192809488736,6.8073549220576,9.09539702279256,8.56224242422107,7.76818432477693,4.85798099512757,3.32192809488736,7.44294349584873,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.04984854945056,9.40726776424473,9.31288295528435,7.73470962022584,3.32192809488736,3.32192809488736,8.3264294871223,3.32192809488736,4.64385618977472,6.4262647547021,3.32192809488736,9.98441845880114,8.79441586635011
"AF005037_at",6.62935662007961,4.39231742277876,3.32192809488736,5.04439411935845,6.78135971352466,6.24792751344359,6.12928301694497,6.24792751344359,6.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,6.85798099512757,6.32192809488736,6.59991284218713,5.55458885167764,7.04439411935845,4.52356195605701,5.8073549220576,7.69348695749933,3.32192809488736,3.32192809488736,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.61470984411521,3.32192809488736,3.32192809488736,4.39231742277876,4.75488750216347,3.32192809488736,3.32192809488736,5.04439411935845,5.04439411935845,4.24792751344359,5.4262647547021,4.52356195605701,6.55458885167764,5.93073733756289,3.32192809488736,5.75488750216347,5.4262647547021,6.02236781302845,4.08746284125034,7.04439411935845,6.08746284125034,6.16992500144231,3.32192809488736,7.28540221886225,7.90689059560852,5.64385618977472,3.32192809488736,4.8073549220576,3.32192809488736,3.32192809488736,5.32192809488736,3.32192809488736,3.32192809488736,5.32192809488736,6.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,4.64385618977472,3.32192809488736,6.04439411935845,3.32192809488736,3.32192809488736
"AF005043_at",6.02236781302845,6.52356195605701,7.34872815423108,7.11894107272351,6.74146698640115,6.24792751344359,6.08746284125034,3.32192809488736,6.61470984411521,5.95419631038687,4.64385618977472,4.39231742277876,7.23840473932508,6.08746284125034,5.95419631038687,6.4757334309664,6.78135971352466,6.56985560833095,5.83289001416474,7.4594316186373,7.61470984411521,3.32192809488736,3.32192809488736,5.6724253419715,4.58496250072116,5.90689059560852,4.85798099512757,5.39231742277876,3.32192809488736,3.32192809488736,3.8073549220576,5.88264304936184,3.32192809488736,5.24792751344359,3.32192809488736,4.75488750216347,4.64385618977472,3.32192809488736,4.70043971814109,3.32192809488736,6.4594316186373,6.97727992349992,7.76155123244448,4.24792751344359,3.32192809488736,6.10852445677817,3.32192809488736,3.32192809488736,4.8073549220576,5.6724253419715,3.58496250072116,6.35755200461808,6.93073733756289,6.70043971814109,5.64385618977472,6.20945336562895,5.88264304936184,4.64385618977472,4.08746284125034,3.32192809488736,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,6.44294349584873,3.32192809488736,3.32192809488736,3.32192809488736,5.90689059560852,6.39231742277876,3.32192809488736
"AF005887_at",7.62205181945638,6.89481776330794,8.19475685442225,6.88264304936184,7.64385618977472,5.4594316186373,7.49984588708321,7.68650052718322,6.53915881110803,5.78135971352466,7.24792751344359,3.32192809488736,7.09803208296053,6.4262647547021,6.68650052718322,6.95419631038687,7.5077946401987,6.78135971352466,5.8073549220576,8.40514146313634,3.32192809488736,3.32192809488736,3.32192809488736,5.4594316186373,6.28540221886225,6.58496250072116,3.32192809488736,7.24792751344359,3.32192809488736,7.37503943134692,7.21916852046216,3.32192809488736,5.39231742277876,3.90689059560852,6.52356195605701,6.5077946401987,7.39231742277876,8.34872815423108,3.32192809488736,3.32192809488736,3.32192809488736,6.52356195605701,8.24792751344359,3.32192809488736,5.75488750216347,3.32192809488736,6.59991284218713,3.32192809488736,7.13955135239879,5.90689059560852,6.5077946401987,5.49185309632967,6.74146698640115,4.24792751344359,6.97727992349992,5.20945336562895,6.75488750216347,7.73470962022584,7.66533591718518,3.32192809488736,7.70735913208088,7.81378119121704,3.32192809488736,5.55458885167764,7.11894107272351,6.96578428466209,6.39231742277876,3.32192809488736,6.56985560833095,8.17990909001493,7.12928301694497,7.40087943628218
"AF008445_at",6.95419631038687,6.02236781302845,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.08746284125034,7.3037807481771,3.32192809488736,6.39231742277876,3.32192809488736,6.74146698640115,3.32192809488736,3.32192809488736,10.8368393597487,9.86108690599539,5.6724253419715,3.32192809488736,7.74819284958946,7.94836723158468,5.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,7.62935662007961,10.7657004876511,3.32192809488736,3.32192809488736,8.94836723158468,3.32192809488736,3.32192809488736,3.32192809488736,10.3597495603223,3.32192809488736,6.58496250072116,6.39231742277876,9.15734693536284,7.45121111183233,3.32192809488736,6.68650052718322,9.15987133677839,8.49585502688717,7.6724253419715,3.32192809488736,6.6724253419715,3.32192809488736,5.20945336562895,3.32192809488736,8.79116288855502,7.66533591718518,3.32192809488736,3.32192809488736,6.79441586635011,5.8073549220576,3.32192809488736,4.16992500144231,8.55842071326866,6.4093909361377,3.32192809488736,5.4262647547021,6.7279204545632,3.32192809488736,3.32192809488736,5.90689059560852,6.93073733756289,3.32192809488736,8.59245703726808
