,BL,BL,BL,BL,BL,BL,BL,LCNEC,LCNEC,LCNEC,LCNEC,LCNEC,SCLC,SCLC,SCLC,SCLC
A_23_P146644,11.606208880092,11.9757743479873,11.3474383674177,11.7426044755304,11.6939690639449,12.0671131332095,11.8936028035993,10.5339508806671,9.80551327782176,7.572089738876,9.57284365219777,8.67925165487729,8.3093943072138,9.0762663557136,8.62370121823793,9.12710143907904
A_32_P148345,8.3497302640652,8.50980131136333,7.92659281915568,8.51066442608553,8.21989162570941,8.51938156012708,8.67033372514049,7.5122078829583,6.61418689227353,4.80994211527952,5.93540854835524,6.12433065187709,4.92644859383289,6.32056585095241,5.65857883442443,5.90495267808496
A_24_P204244,9.32589727355797,9.78557622954425,8.72807171995288,9.33129645048781,8.90184952314144,9.5794587071269,9.16745128574267,8.24791604483758,7.12102274275042,5.22451143476772,7.67097101177371,6.35337990352129,6.38393248601481,7.72737225140085,6.54275266668256,6.34896194715962
A_24_P323114,9.28261229716544,9.55107271758705,8.6862184680775,9.1201100859278,8.80940868290582,9.77078892940745,9.02871958636871,8.00420688712141,6.74459112661945,5.1928139010075,8.65008942428658,6.52963682538215,6.08508910697614,7.07093354615281,6.62407469043671,6.69758560959971
A_23_P16976,8.89663907056055,8.53961210203874,9.06503700814321,8.50417019712424,9.21857957550871,8.72351000366303,8.85440655672437,7.97552299045228,8.25276776840436,6.54534304380237,5.53306110287076,6.31330186577271,4.29328354742467,5.5933016290316,6.97329617770867,8.13747436754921
A_23_P69720,9.7645189686021,9.9932844075214,9.32246721170399,9.6393079808801,10.1697866350863,9.71099382686443,9.9257779724786,8.64486491304526,8.37114950384505,8.78487896236367,8.69284507644206,8.40193859158087,7.28978719681495,7.39764826105066,8.59984241194821,7.68374829283144
A_32_P105549,6.19218681662201,7.70209226620802,7.60506530651595,6.7753701276984,6.11831131138124,8.0124740903855,7.91100640369216,3.26182422825566,5.26601054019793,3.02956459784062,4.62252830988968,3.38162620749065,3.46938028840971,3.1248568776084,3.68081538239648,4.00243578450551
A_23_P1998,6.13889037196408,6.13148573920072,6.45246492431964,5.85533211563446,6.48243366211032,5.64240499898359,6.1974086669479,4.26564279482505,4.46401768725496,4.35138426619976,4.70993315134459,4.54201388554582,5.73726583872626,5.11809853826867,4.72922905519804,4.47110615557191
A_33_P3251901,8.59775260578781,8.3093943072138,8.05907784660312,8.77431582869446,8.81797520205686,8.84758814260944,8.08363267504404,7.20240629381696,6.86956402835341,6.63182397129883,7.85786879872888,7.10391808524465,8.2926699929977,7.55888049144325,7.71883736565667,7.51974009470623
A_23_P151653,7.48266072019756,8.03903126541578,7.97563781657384,7.82407029821178,7.88389355589653,7.61797118843542,8.0521727632672,10.0902598067005,8.98454149202211,9.34099662421285,9.25624280427714,9.96424054216128,8.54644418407151,9.1128971218319,9.03974613631997,9.34725651714589
A_24_P312692,7.33343998069783,7.4963220328425,7.22855041919903,7.61282259435124,7.32210119381874,7.724862261177,7.52840751462334,7.7804845297097,8.36846500309735,8.96656955031187,7.53797945297797,8.92715505725626,8.28775719478842,8.37434671810733,8.23001445777268,8.47520451338016
A_23_P202939,11.5305977936102,11.8898717894845,12.3332282479123,11.6347132036893,11.725108273092,11.7115947882645,11.5756716532907,11.2602960584923,9.35374701861471,10.5522121957321,11.4661299257498,10.8869457587858,9.91762050230826,11.5683781228395,11.3274984157305,10.632507677377
A_33_P3246007,7.32148357158357,7.55289063990487,7.71433625608707,6.67878614948848,6.57668399944003,7.43812197378238,7.00226042346939,8.76652090296846,8.51242229769556,10.1709586982073,9.25210529406516,9.77213013536016,8.99712854353668,9.73526103815181,8.16560150700042,8.90222649079653
A_23_P105747,8.4516716411711,6.79735374808297,7.54740011663216,7.71970267798862,7.48470347265405,7.66488913635922,7.53797986807611,5.85583933151054,6.0442102682106,5.93533895743951,5.60495914133503,6.43307450363357,5.80298519491145,6.24713736374603,6.90103716037415,6.1464460441775
A_23_P112482,5.57093461950416,6.57862619819218,5.35443418117106,5.91627476203161,5.90145928263513,6.34376243931242,5.38616236389581,4.42084370389069,4.58351714944706,4.45710541964347,5.07076060128801,4.64367871020585,4.92440759513877,5.18583151573116,4.64946073785799,4.61908538876493
A_33_P3245290,9.86091347491289,8.14981421536573,9.55167357958839,9.21851954513444,9.31461317041477,9.22715883720762,9.16140139200624,3.89912325760196,5.67014516861759,7.69172665598993,7.21384016741858,3.56766206349361,6.9308935231054,4.98074319527145,5.02156671211684,3.71912410826974
A_32_P83784,7.45620620221489,7.75184166128143,7.39350379525307,7.13520350663076,7.45671957821569,7.40498789418224,7.3683489427582,4.83039266892759,5.88220181999186,5.27195629418808,4.97071372004253,3.9319863487189,3.71912410826974,4.25602623029225,4.5263479550615,5.93842008854971
A_23_P259071,6.27590083872753,5.92697601235345,8.43579847697044,6.73498225087831,6.73992832518054,5.84995365217146,5.41460201812363,4.12457121498847,3.81878628982849,4.00609207824882,4.92163479575264,2.70689476881218,3.72487743803288,3.52810391226565,4.17473734097878,3.66112404315773
A_23_P431789,10.6388072693381,10.8782976177846,10.7103668720632,10.2875389457725,10.6127789424645,10.5787890816095,10.5827567413436,10.2310479017554,9.48300315453981,9.89193744164739,7.63078961646405,9.99719232171776,8.83189837083021,9.10577347934466,9.58296832335207,8.62141542717544
A_24_P166094,8.9660027163408,8.82276227489609,8.61820454237972,8.96744447231774,8.74172216034644,8.6384271650496,8.97337653259797,7.87583048024118,8.72849693552139,8.25405759216931,7.95117954526553,8.24219499173797,6.26351725934048,8.13993861994723,8.58230932978072,8.55415984850442
A_33_P3339375,4.05371595815801,2.82923227358337,0.701834395876874,3.98988454470317,3.3941311077535,4.14063212011181,3.41963440046782,4.49669935229902,6.13726185992581,6.45862329254504,6.40376975527824,5.70167265053511,7.47761223631927,5.81171398658914,5.55019140271225,6.42438817181463
A_32_P162250,10.0524586332911,9.12051513430643,8.87780392667317,9.82944639032169,9.34255548632301,9.87009605177729,9.60937630249843,5.49127456807363,5.49727570970663,5.51710112229077,7.42375218122618,4.35187269472072,5.76853392769245,4.29329384321123,5.88906482769924,6.57668399944003
A_24_P380061,7.34803352328849,5.96027730490009,7.11169443752912,7.20047119321022,7.14715373335639,6.721283001378,7.11657174039502,4.96059139713538,4.28923463602609,4.96344686781171,3.33240973067373,3.08096593081057,3.74907196496266,5.36674272154336,4.33919344975799,5.38091844296615
A_23_P424878,9.92232528655284,9.14926465897876,8.57936575545882,9.57361302888372,9.71109814259238,9.51437026792764,9.39583015935535,6.95943063204006,7.05135261457218,7.84987862369621,8.32071914376287,7.32767127371053,7.36943994659748,8.6019938908414,7.77734217601931,7.14128418910323
A_33_P3243332,4.91052681292382,6.96449345766175,5.30654326888822,4.70808835130193,5.36569108100635,5.57782784442503,5.63610133867246,3.94668018550425,4.58199642160133,4.20560430195989,3.24518506087963,3.62725176800158,3.12113286511165,3.19191134128672,4.28868769998058,4.38892711983149
A_33_P3299110,5.69646568373466,6.20330068831259,5.90495267808496,5.49227649347609,6.35172475491978,6.14365276500713,5.59191748452433,5.35581650330546,4.97502060700391,3.73275309772555,4.70981216076162,4.46846656621397,4.89090668546365,4.20804573036117,5.00761974129944,4.60811187299256
A_23_P26854,6.8736066250476,6.81994860285355,6.73615779762801,6.49756380208778,6.92051016917142,6.75798274616634,6.71399760539171,6.16517248645121,5.46701721426365,5.77101289555644,5.37875292094951,5.44026982466266,5.10253041538581,5.05314211865033,5.55019140271225,5.57215323266943
A_33_P3410385,4.98074319527145,5.45267642201585,5.27195629418808,5.66393399936443,6.31312262930748,5.31902024155287,4.73880611268331,4.8740940528357,4.45824801723355,3.37252847136225,4.13551093263699,3.15189264082668,3.86239766814142,4.20804573036117,3.8247127081822,3.89002913424349
A_23_P151075,9.16549559470469,9.31653309580032,10.4425366207319,8.44361960228474,9.38313563826407,8.32924252730459,9.73385731747174,7.57422771067737,5.00959015713557,7.29060648847604,6.69735422677221,7.10135323884089,7.17260991200944,6.5748722268588,8.38540447873425,5.88819663772893
A_23_P50357,8.11275268687033,8.09365238239438,8.11283411986421,8.43741693032101,8.28039709797251,8.05637060016156,7.81476723043276,7.40578570928443,7.4839222295806,7.47875007376597,6.33841475843433,7.87006078683409,7.10211437705748,7.69988097056847,7.09157510947597,7.85046477354863
A_24_P92952,4.794427534132,4.89420011823337,5.20139109638821,4.31900233106209,5.67677596038787,4.81707679509939,4.83824273922107,6.34934885315234,5.70181573555674,5.78572292002606,5.23343812998452,5.96428239674386,6.40131609793682,5.8814753551948,5.57709766711697,6.20367209997735
A_24_P338648,8.01001383804602,7.87008418398359,7.31887845340004,8.17715118245576,7.9006852991792,8.03076610988039,7.67232045936718,7.10752903725644,6.11408812835594,6.5368949275433,7.1095023570793,7.57516014101673,6.33025361369341,6.72720715996586,7.4363522332779,5.83002955056679
A_32_P806841,7.77260792265575,7.79480627297057,7.50987955838543,7.84498475815232,7.51037418911496,8.04027647711928,7.77754766112597,7.37461097753655,6.37146230304771,7.06252605704732,6.42491299380161,7.08577871495761,5.87914108330651,6.0609813816133,6.50948934035563,6.45091361199048
A_24_P354337,7.00546003104725,6.69683884581688,5.9306648860406,7.15006122657994,5.54696087641302,6.84205837781597,6.90655224908205,4.21250448401991,5.28336539906271,5.36286746008732,3.93179407802443,4.33668751390961,5.32410916840045,5.44984206856762,5.60871343315323,4.38271823018108
A_23_P118150,3.71995997543859,4.16021486599922,4.22934475905952,3.78672913358713,3.79528217851276,3.87309481395155,4.04837125297007,4.57160158240872,5.29207373024463,6.25501760029497,4.54375994867629,5.96782700056859,5.35801033864506,5.98705212293345,5.38491207230481,4.79351604931474
A_24_P257348,7.65490937825525,7.51617939777667,7.18209450933992,9.01227996258127,7.5833065198721,7.65213327530984,7.92773827920159,7.06453174133367,6.38298874041025,6.11969603493155,4.86244163558386,5.70166525575943,4.70963402835604,6.04700184831335,6.94246395611777,6.25838194579391
A_32_P234827,5.44545221239562,5.61417855135266,4.13807379873158,5.66393399936443,5.32127723428459,6.04741205978478,5.87300006034829,6.16517248645121,6.67194908040391,7.79379078004002,6.11856651256002,6.92051016917142,5.99959324653441,7.36534442107504,6.96413241587786,6.45091361199048
A_24_P320604,6.90704938410016,5.74980463723371,5.70858616778481,6.08641668597288,6.33618443812999,6.41860249404016,6.44108849675265,3.94668018550425,3.81513562493137,3.67038244115994,4.13551093263699,3.98419817316741,4.04281576826876,3.73951961270258,4.08327366077295,3.27343508194117
A_23_P86540,10.5277037126426,9.19517398996138,9.0534527095843,10.0385942207132,9.9458746175417,10.1712324252763,10.1668073279763,2.78412884380874,3.15189264082668,4.09651136629572,4.20560430195989,2.9739709189501,3.19191134128672,5.31562811817083,3.89912325760196,3.27343508194117
A_33_P3220207,8.93796433876603,8.40446606157727,8.01479160866547,9.04545446124555,8.61141939379326,9.09138767049809,8.12160193822257,3.84367823182261,3.71912410826974,4.70636247967796,3.79578859451773,3.78928149603121,2.33482091529086,5.44803644195653,5.10384204863234,3.35059743768708
A_33_P3220213,7.0749518036488,7.1585852859618,7.49271011021778,7.06218873623061,5.41829819265099,6.12955521508861,6.8858575116352,3.73951961270258,3.59029761451328,3.37252847136225,2.82923227358337,3.68797982037017,3.86239766814142,5.2075301174412,4.81925730339305,3.35059743768708
A_32_P141418,9.76193671689339,9.08172664088419,8.50505759693679,9.37180540732312,9.11938071214686,9.15524695191891,9.51729554466367,3.33727698856858,3.81513562493137,3.6199362750124,3.57524677641582,3.30570914665532,3.2687649931163,3.77946548489964,3.89912325760196,4.33410043815127
A_33_P3364826,7.00542197814502,5.56645621256126,7.39805495279315,7.34829181357513,7.74450227132501,7.00014886472292,6.97886153676677,2.99108340573426,3.45295229316865,3.6199362750124,3.04670205029058,3.44469467790354,3.53691805661075,3.33727698856858,3.37252847136225,3.35059743768708
A_23_P209731,5.33362797162004,5.56645621256126,5.27195629418808,4.94020003933773,5.11948933307057,5.87645760164459,5.55115324902932,4.75726109990367,4.0509986218043,4.2794310587721,3.41963440046782,4.81605991998903,4.29559141171575,4.5360969504141,4.40178119783779,4.00681040675592
A_23_P209735,5.93842008854971,6.02057905853751,5.69646568373466,5.64693906011545,4.97931467484692,5.79759884687663,5.19896391099828,4.03458623735107,4.09914439377385,4.17598028201454,3.57524677641582,4.98502028919232,4.92246944073438,4.67317242958576,5.04360515965895,4.00681040675592
A_23_P126803,8.18253754002559,8.89049444645221,8.77101716008576,8.70589397827325,8.2018057755924,8.61464344321884,8.34199445451384,9.78848500072773,10.9858735638202,9.82251719034791,9.13261400552597,10.4133113352476,9.48736416413413,10.2779565210278,10.031547116449,9.63358688670893
A_33_P3338909,7.21414383370552,7.52268516134735,7.74492267237587,7.25071963645992,7.40365722112945,7.54506646756192,7.55923909292695,8.88911630285105,9.80066852998679,9.10864064754788,7.84870560907009,9.42524362036789,8.89542595649569,9.04186639312285,9.0002133125647,8.58183876129663
A_24_P313262,8.24405496485444,8.75331314868745,8.80487947400299,8.28553553891243,8.88287443781293,8.77060429568722,8.76936499310712,8.89125423838466,9.8290251318127,9.81845349290196,9.50540360921625,9.69891746748653,10.1672386864684,9.03281394936511,9.3303863176914,9.41768262623952
A_23_P4161,8.65669552960286,8.49153029079478,8.75555762656909,9.52780823736649,9.15655104399003,7.96883284263163,9.13774546837563,6.65616681242001,4.18096005430299,5.59378574930984,7.09058309434705,6.27170968212757,5.05314211865033,5.95523045397149,7.01451663170017,6.84565574288705
A_33_P3284463,10.6495179121754,11.5582054983268,11.3406140875034,10.8099134018647,11.5933336123719,10.8704409879539,10.8673690216236,9.42948272777117,8.78516991822703,8.85902615343678,7.63143622994285,9.29554033099992,6.08238286649281,9.19056853368403,9.20854737630894,8.47648103292322
A_33_P3775007,4.55507324700447,5.14520268120152,4.60473801070838,3.96776647311515,5.09668582216032,4.87806634098691,5.36565520602719,5.91291014963966,5.74467565716533,6.58922001204287,6.67005264535143,5.90422223166269,6.62926372482574,6.17992615149726,6.6158343924625,6.00854410341121
A_23_P119254,4.52132171863321,4.49972125497462,4.77811253992255,4.52904125132676,4.33974960282808,4.58372791923191,4.44737515205081,5.41080466675626,6.4090207012079,6.05951386405848,5.38262490449214,6.88845774047656,6.57047727290617,6.07558878703086,6.03482205488033,6.24038880129906
A_23_P26223,7.88455797961918,7.49614219498479,7.78237459543705,7.56206172140507,8.1039712352834,7.13651801454417,7.4624766350662,6.53558324049147,5.99469839565041,6.17860593430981,4.67730901821585,6.44431957983456,4.74043053500699,5.34538206689812,6.19857956558912,6.13676492083406
A_23_P145694,9.496658055187,9.9015001370282,10.0076204715299,9.08661905798582,9.25953913533204,9.01146862031877,9.82752002797407,10.5892098056401,10.1767264874534,13.0093064031442,11.5342800015905,12.6261665553094,12.7380625689311,12.3274980306755,10.4357601755968,11.6443393366217
A_23_P52017,3.29272476699853,3.25677220221878,3.27297325224146,3.39815614978752,3.28147206724304,3.60718261384948,3.30524790536275,6.88364529992114,7.38445263358079,7.38414487850311,6.47065484065411,7.71080348550915,7.89726292434987,7.72662129561935,7.34458898354108,5.69193360962929
A_23_P203391,7.62077486031641,7.84958545944117,7.81005396061714,8.020966516542,7.73892036119826,7.74450227132501,7.6554016235054,8.91815724205503,10.5106227179184,10.8181433176636,9.30915107614609,10.0611358438879,10.6183689445603,10.7685054279781,11.5890720838128,8.36090504702332
A_23_P210300,8.73385453071257,8.7248786021083,8.39579152006706,8.46357835432259,8.25892263996087,8.58688934671437,8.48430968834478,7.97036166011285,8.15108357574335,8.21620363459064,7.66220609352808,8.26977286358066,7.78574315790854,7.49195895726595,7.97717663189609,8.12224929144724
A_33_P3217238,4.86638669345053,5.18787494701723,5.10253041538581,5.19896391099828,6.2891097711541,4.82244761624006,4.73880611268331,6.70387012996479,8.78916912160618,8.88201466280034,7.32907387612904,8.99461177885973,8.53945239442717,9.2195030329327,8.25612355583612,7.93136961017261
