"","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL"
"31457_at",8.95535930524299,3.32192809488736,8.90388184573618,8.07681559705083,3.32192809488736,3.32192809488736,9.05256805080415,8.56224242422107,6.82017896241519,3.32192809488736,7.08746284125034,3.70043971814109,3.32192809488736,9.02513956227851,6.22881869049588,6.71424551766612,3.32192809488736,7.32192809488736,8.21916852046216,3.32192809488736,3.32192809488736,10.3847837500934,8.10328780841202,3.32192809488736,9.04165915163721,8.54689445988764,8.01122725542325,8.45532722030456,7.4178525148859,7.58496250072116,5.64385618977472,5.35755200461808,9.38801728534514,7.96000193206808,3.32192809488736,8.51175265376738,8.34429590791582,5.85798099512757,3.32192809488736,10.1085244567782,7.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.94251450533924,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.53915881110803,3.32192809488736,7.98868468677217,8.68650052718322,7.73470962022584,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.66177809777199,3.32192809488736,7.77478705960117,3.32192809488736,8.37068740680722,3.32192809488736,7.55458885167764,7.876516946565,5.83289001416474,7.27612440527424,6.79441586635011,3.32192809488736
"31495_at",3.32192809488736,6.24792751344359,6.22881869049588,3.32192809488736,7.15987133677839,6.14974711950468,6.32192809488736,6.24792751344359,3.32192809488736,6.61470984411521,3.32192809488736,7.5077946401987,8.89784545600551,3.32192809488736,3.32192809488736,5.35755200461808,3.32192809488736,3.32192809488736,6.28540221886225,3.32192809488736,7.21916852046216,8.08746284125034,3.32192809488736,7.07681559705083,3.32192809488736,3.32192809488736,7.22881869049588,6.2667865406949,3.32192809488736,4.8073549220576,8.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.06069593168755,4.85798099512757,3.32192809488736,6.59991284218713,3.32192809488736,6.37503943134692,3.32192809488736,3.32192809488736,6.68650052718322,11.6238814900135,3.32192809488736,8.54689445988764,5.64385618977472,3.32192809488736,5.70043971814109,3.32192809488736,5.35755200461808,3.32192809488736,11.4604558963096,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.34872815423108,3.32192809488736,3.32192809488736,5.83289001416474,3.32192809488736
"31496_g_at",3.32192809488736,5.75488750216347,3.32192809488736,7.13955135239879,3.32192809488736,3.32192809488736,3.32192809488736,8.33985000288462,4.52356195605701,8.2667865406949,6.59991284218713,5.32192809488736,8.31288295528435,3.32192809488736,3.32192809488736,7.94836723158468,7.4178525148859,3.32192809488736,8.10852445677817,3.32192809488736,3.32192809488736,9.70390357344466,3.32192809488736,6.08746284125034,3.32192809488736,4.85798099512757,7.12928301694497,7.4262647547021,7.21916852046216,6.08746284125034,6.68650052718322,5.85798099512757,7.51569983828404,3.32192809488736,8.0389189892923,7.55458885167764,3.32192809488736,8.44708322620965,3.32192809488736,3.32192809488736,3.32192809488736,7.97154355395077,7.14974711950468,3.32192809488736,7.2667865406949,5.16992500144231,13.1239597105923,7.92481250360578,7.5077946401987,7.03342300153745,7.69348695749933,3.32192809488736,6.64385618977472,3.32192809488736,6.02236781302845,3.32192809488736,5.55458885167764,6.8073549220576,7.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,8.10852445677817,8.9915218460757,4.08746284125034,9.30606168942834,3.32192809488736,4.4594316186373,7.24792751344359,3.32192809488736,7.06608919045777,3.32192809488736
"31499_s_at",3.32192809488736,6.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.06608919045777,6.56985560833095,3.32192809488736,3.32192809488736,3.32192809488736,10.9901039638575,3.32192809488736,7.57742882803575,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.65821148275179,9.57175264350355,7.59991284218713,4.70043971814109,5.4262647547021,3.32192809488736,3.32192809488736,8.34872815423108,3.32192809488736,3.32192809488736,8.38801728534514,5.4594316186373,6.97727992349992,7.95419631038687,6.37503943134692,9.93516504960369,7.4757334309664,5.88264304936184,5.58496250072116,7.79441586635011,6.20945336562895,6.83289001416474,10.8313072438021,3.32192809488736,3.32192809488736,7.75488750216347,10.7397806097733,6.22881869049588,9.18239435340453,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.3037807481771,6.53915881110803,3.32192809488736,8.7515440590891,3.32192809488736,3.32192809488736,3.32192809488736,7.92481250360578,4.64385618977472,8.98868468677217,6.83289001416474,3.32192809488736,3.32192809488736,8.25738784269265,3.32192809488736,3.32192809488736,3.32192809488736
"31512_at",3.60880924267552,7.7279204545632,5.75488750216347,3.32192809488736,3.32192809488736,8.00562454919388,7.59245703726808,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.88264304936184,3.32192809488736,8.31288295528435,6.20945336562895,6.62935662007961,3.32192809488736,7.91886323727459,3.32192809488736,9.68123841177781,3.32192809488736,8.65463602852797,3.32192809488736,3.32192809488736,5.93073733756289,6.06608919045777,7.53138146051631,7.48381577726426,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.79441586635011,3.32192809488736,3.32192809488736,3.70043971814109,8.35755200461808,4.90689059560852,3.32192809488736,8.11374216604919,8.22881869049588,8.31741261376487,9.35535109642481,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.74146698640115,3.32192809488736,3.32192809488736,5.83289001416474,5.32192809488736,3.32192809488736,3.32192809488736,8.37503943134693,7.34872815423108,8.95710204156229,3.32192809488736,3.32192809488736,8.75488750216347,3.32192809488736,8.16490692667569,3.32192809488736,3.32192809488736,8.21431912080077,8.98299357469431,8.51963625284321,7.40087943628218,8.43879185257826,9,11.4167975276061
"31530_at",3.32192809488736,6.2667865406949,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.28540221886225,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.95128471496697,3.32192809488736,3.32192809488736,8.67595703294175,6.33985000288462,3.32192809488736,3.32192809488736,7.88264304936184,8.3264294871223,3.32192809488736,6.12928301694497,7.21916852046216,3.32192809488736,3.32192809488736,7.94836723158468,7.5077946401987,3.32192809488736,3.32192809488736,4.95419631038687,4.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.71424551766612,3.32192809488736,7.71424551766612,3.32192809488736,7.8073549220576,3.32192809488736,3.32192809488736,8.24792751344359,7.72109918870718,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4594316186373,3.32192809488736,9.25738784269265,8.68999797141945,7.64385618977472,3.32192809488736,3.32192809488736,6.44294349584873,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.73470962022584,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"31548_at",8.29047969825131,3.32192809488736,3.32192809488736,7.33091687811462,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.29001884693262,9.09011241966429,8.01680828768655,8.09275714091985,9.43879185257826,3.32192809488736,8.4178525148859,9.13955135239879,7.43462822763672,8.2045711442492,8.94251450533924,3.32192809488736,8.65105169117893,7.08746284125034,6.14974711950468,6.16992500144231,3.32192809488736,8.39231742277876,8.08746284125034,6.52356195605701,7.91886323727459,8.45121111183233,7.76818432477693,7.08746284125034,3.32192809488736,3.32192809488736,7.467605550083,3.32192809488736,7.89481776330794,3.32192809488736,3.32192809488736,10.1935253605012,8.81698362325538,8.68650052718322,3.32192809488736,3.32192809488736,3.32192809488736,9.53332973230583,3.32192809488736,7.21916852046216,3.32192809488736,3.32192809488736,3.32192809488736,9.4093909361377,3.32192809488736,3.32192809488736,9.07948478382682,10.0714623625566,3.32192809488736,3.32192809488736,3.32192809488736,7.72109918870718,7.40087943628218,3.32192809488736,10.1935253605012,8.44708322620965,9.37937836707126,3.32192809488736,9.04984854945056,8.98299357469431,9.08214904135387,3.32192809488736,3.32192809488736
"31555_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.4757334309664,3.32192809488736,3.32192809488736,3.32192809488736,9.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.51766938813381,8.72109918870719,3.32192809488736,3.32192809488736,8.16490692667569,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.2644426002266,3.32192809488736,8.98584193700334,3.32192809488736,3.32192809488736,10.2179576978641,7.4262647547021,9.31741261376487,10.2384047393251,10.9432473959016,3.32192809488736,3.32192809488736,9.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.21916852046216,3.32192809488736,7.66533591718518,3.32192809488736,10.8610869059954,9.07414146275251,3.32192809488736,5.83289001416474,11.0237543532994,3.32192809488736,11.0993478104032,3.32192809488736,3.32192809488736,11.297489501161,11.2419831496943,9.53138146051631,3.32192809488736,9.98441845880114,3.32192809488736,10.5304063370991,11.1755495506362,8.4178525148859,3.32192809488736
"31562_at",3.32192809488736,3.32192809488736,9.30833903013941,3.32192809488736,10.5352753766208,7.78790255939143,7.74146698640115,8.96866679319521,7.88264304936184,7.96000193206808,8.90689059560852,3.32192809488736,8.24792751344359,9.09803208296053,3.32192809488736,8.56224242422107,3.32192809488736,7.70735913208088,8.57742882803575,9.60177078840771,3.32192809488736,8.74483383749955,9.62388149001346,3.32192809488736,3.32192809488736,3.32192809488736,9.81858217748086,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.40514146313634,9.70390357344466,3.32192809488736,3.32192809488736,7.15987133677839,3.32192809488736,8.34872815423108,4.08746284125034,9.68299458368168,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.12928301694497,10.0416591516372,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,3.32192809488736,8.43879185257826,3.32192809488736,10.4178525148859,10.8963324039099,9.2336196767597,9.43462822763673,3.32192809488736,3.32192809488736,10.7846348455575,10.5147140541385,3.32192809488736,10.6266216523584,3.32192809488736,5.04439411935845,3.32192809488736,9.6582114827518,6.4594316186373,7.09803208296053,10.471675214392,6.59991284218713,9.80413102118332
"31576_at",3.32192809488736,3.32192809488736,5.16992500144231,3.32192809488736,6.68650052718322,3.32192809488736,3.32192809488736,4.70043971814109,3.32192809488736,5.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.13955135239879,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,7.18982455888002,9.58308276750293,3.32192809488736,6.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.65821148275179,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.62935662007961,8.16490692667569,4.8073549220576,3.32192809488736,9.64565843240871,3.32192809488736,3.32192809488736,8.23840473932508,3.32192809488736,6.70043971814109,10.4828079567267,3.32192809488736,9.11374216604919,8.62935662007961,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.72451385311995,9.11374216604919
"31598_s_at",6.53915881110803,6.89481776330794,3.32192809488736,4.24792751344359,7.56985560833095,3.32192809488736,6.5077946401987,7.07681559705083,3.32192809488736,7.18982455888002,7.40087943628218,5.24792751344359,6.12928301694497,7.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.8073549220576,3.32192809488736,3.32192809488736,5.8073549220576,7.16992500144231,6.28540221886225,5.6724253419715,3.32192809488736,6.4757334309664,3.32192809488736,3.32192809488736,4.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.22881869049588,6.78135971352466,4.85798099512757,3.32192809488736,3.32192809488736,9.41574176829009,3.4594316186373,7.70043971814109,7.34872815423108,3.32192809488736,6.93073733756289,5.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.0389189892923,8.44708322620965,3.32192809488736,3.32192809488736,3.32192809488736,6.90689059560852,3.32192809488736,7.29462074889163,3.32192809488736,8.37937836707126,3.32192809488736,3.32192809488736,7.20945336562895,3.32192809488736,3.32192809488736,7.4093909361377,6.89481776330794,3.32192809488736,5.75488750216347,3.32192809488736,3.58496250072116,3.32192809488736
"31610_at",3.32192809488736,9.0389189892923,6.04439411935845,3.32192809488736,7.66533591718518,8.25738784269265,5.95419631038687,9.06069593168755,3.32192809488736,6.96578428466209,3.32192809488736,5.78135971352466,9.59058704991503,3.32192809488736,3.32192809488736,3.32192809488736,8.65463602852797,3.32192809488736,4.52356195605701,3.32192809488736,9.13185696060879,7.28540221886225,8.18982455888002,7.40087943628218,6.49185309632967,7.97727992349992,8.40087943628218,3.32192809488736,6.37503943134692,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.48784003382305,8.2045711442492,6.79441586635011,3.32192809488736,3.32192809488736,8.59618975614441,3.32192809488736,3.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,8.60733031374961,3.32192809488736,3.32192809488736,3.32192809488736,4.52356195605701,3.32192809488736,9.92925840863697,8.37937836707126,7.03342300153745,8.10328780841202,8.60362634498619,7.467605550083,10.1774195379892,7.31288295528436,5.83289001416474,8.93073733756289,3.32192809488736,3.32192809488736,7.53138146051631,9.6582114827518,8.84862294042934,10.8533095554037,3.32192809488736,3.32192809488736,8.08214904135387,3.32192809488736
"31623_f_at",3.32192809488736,6.32192809488736,3.32192809488736,6.96578428466209,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.58871463558226,11.1286388128526,10.2691266791494,9.1548181090521,3.32192809488736,3.32192809488736,11.4873376152072,7.11894107272351,3.32192809488736,8.63662462054365,9.5980525001616,11.0640690803855,3.32192809488736,3.32192809488736,11.2737955992143,3.32192809488736,3.32192809488736,8.78790255939143,3.32192809488736,10.1736771363034,8.62570884306447,3.32192809488736,10.0552824355012,11.3224915375975,3.32192809488736,8.19967234483636,3.32192809488736,9.71424551766612,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.16992500144231,3.32192809488736,3.32192809488736,11.1331422124006,12.357002092265,8.37068740680722,3.32192809488736,11.288289342181,11.0416591516372,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.3487281542311,3.32192809488736,3.32192809488736,10.4858293087019,9.87344411251538,13.7480879987561,3.32192809488736,3.32192809488736,9.43462822763673,3.32192809488736,3.32192809488736
"31647_at",6.42961596420174,6.88264304936184,3.32192809488736,3.32192809488736,7.82017896241519,3.32192809488736,3.90689059560852,6.68650052718322,7.2667865406949,5.08746284125034,5.88264304936184,5.4594316186373,6,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.58496250072116,7.29462074889163,6.02236781302845,3.32192809488736,3.32192809488736,6.35755200461808,6.37503943134692,6.16992500144231,8.18487534290828,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.66533591718518,3.32192809488736,3.32192809488736,8.65105169117893,7.56985560833095,6.8073549220576,10.1124395067816,3.32192809488736,6.10852445677817,7.4262647547021,6,8.13442632022093,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.10852445677817,6.56985560833095,5.6724253419715,8.34872815423108,7.07681559705083,3.32192809488736,3.32192809488736,3.32192809488736,6.78135971352466,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.39231742277876,3.32192809488736,5.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,7.07681559705083,3.32192809488736
