"","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG"
"1603_g_at",4.47897180503294,6.78907712686035,3.32192809488736,3.32192809488736,5.15825622881134,4.82374936030827,5.0686708106651,5.55243855525354,5.94649694120329,6.3361048254481,5.78555055173926,5.53605290024021,6.28355142317431,5.53075745746122,3.77610398807316,5.00584907569669,3.32192809488736,3.32192809488736,5.04614178164472,3.49697358099828,3.77082904603249,5.21645486514476,4.58796498888268,5.18428029441938,5.18982455888002,4.67016051412663,5.24450655139592,4.64789009105921
"1606_at",3.32192809488736,8.95008926028249,4.52418907844937,4.9387562614923,6.45532722030456,6.05788344889963,4.87970576628229,6.17492568250068,4.39369076418745,3.799087306074,6.68341574703043,5.79415589787641,7.18358576084205,4.99548451887751,3.32192809488736,5.60762622084549,4.64789009105921,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.22110372536788,5.77373265060786,5.32660925100527,3.32192809488736,4.36737106564853,4.39848719001897
"1642_at",3.84799690655495,3.32192809488736,7.26275260193781,7.76055363297574,3.32192809488736,5.24374523473398,3.32192809488736,3.32192809488736,5.56468301696364,6.91348784071516,6.11603199344711,5.35649598770558,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.22496636500027,5.45746296464855,7.13719609858823,6.14771372235215,4.71973105674985,4.51412226017071,4.8923910259134,4.50016467949217,3.32192809488736,5.73633427697511,3.87872534148011,5.41278152533848
"1649_at",4.65535182861255,5.83137058796754,6.77425995143276,7.11561593142811,5.82603995889619,7.66824679618634,7.35552729269285,6.9647451701065,6.51064550409004,6.22129710316334,6.9560566524124,7.01658546043445,7.47929524299885,6.02125762056052,3.54843662469604,6.18844048897516,5.63401235640212,4.59395128394841,3.63923216324928,6.8703647195834,4.36317107711924,6.09127669436522,5.51064550409004,4.92457500339273,4.47767732756531,3.47118746038699,4.48413813120167,6.38750040648098
"1650_g_at",5.64385618977472,3.32192809488736,7.19110857878688,7.25474519762921,3.32192809488736,8.47244715447655,8.09660974826062,7.6244664948533,7.17911290067856,4.60762622084549,7.40250049004846,7.44028782084042,8.46332001105809,3.32192809488736,3.32192809488736,6.79714271076559,5.64789009105921,4.73876783680019,3.32192809488736,7.60392301269048,3.32192809488736,6.53620835469226,5.89093302170554,6.18665901720211,4.21723071622067,3.32192809488736,4.55765515472542,6.61632828755145
"1651_at",7.41278152533848,3.32192809488736,6.23955079661364,8.77320515698556,3.32192809488736,3.32192809488736,4.18189764310839,4.75060650483559,6.36964096451698,7.850811922162,7.95309059621739,5.44194819050336,3.32192809488736,3.32192809488736,3.32192809488736,5.64587455030903,3.32192809488736,4.49313492230551,9.03721747123216,3.32192809488736,3.32192809488736,4.73606362787181,7.0222568322183,6.12845838414693,5.8522485895654,7.07756346727058,4.75968848842729,3.32192809488736
"1664_at",6.92005505480697,6.23974171768067,7.3823214071145,5.99887245399427,6.62906513709228,4.12018602753186,5.24792751344359,5.54194842533373,8.05017516041092,10.7642081301399,5.19495379593384,5.85524225145415,5.8285808102766,5.992088609014,5.74416109557041,4.87233628810464,4.68481873755322,7.69571548860997,3.68594014844598,6.70279604433096,5.29498826769145,5.44592529857927,5.54596836910529,4.50652577904312,3.83895176695194,4.54225804976692,8.0706039986813,5.22997238511225
"1668_s_at",5.65821148275179,5.30341546268562,5.18745105402733,5.84398384404833,3.32192809488736,5.18308946064076,5.71616782979715,4.84699468696557,8.85340313258764,6.91348784071516,6.07767027423275,3.32192809488736,5.60762622084549,5.09508049190141,3.32192809488736,5.32048467801769,3.58616424593091,4.82476785314329,6.16791986555194,3.32192809488736,3.32192809488736,3.93073733756289,4.92267359284945,5.09634619899318,5.03077747199254,4.12267271882414,5.09296850932414,4.52481592835751
"166_at",4.20945336562895,4.87725345387661,3.32192809488736,4.12763327972587,6.10370744048039,3.56924802986718,4.95373084981149,4.15461561132689,5.47961860846942,5.29829173062012,3.32192809488736,4.23342794374847,6.19140472885276,7.00483843114335,3.32192809488736,4.30158764660319,4.12184429787638,3.46466826700344,3.66789212523023,3.32192809488736,4.45549162062847,3.32192809488736,3.32192809488736,4.44824022521607,4.4944156103975,3.32192809488736,3.32192809488736,4.99457972421575
"1678_g_at",5.58195375084882,3.32192809488736,6.28281043957256,3.32192809488736,3.32192809488736,7.31632679205715,3.93168305705981,4.26002565596146,4.77030048949942,3.32192809488736,3.32192809488736,5.90159099190337,3.86492897228979,3.32192809488736,3.32192809488736,6.37190729759515,3.32192809488736,4.39917109381982,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.93475237096303,4.38404980679516,5.16992500144231,4.19927972133662,3.6915341649192
"1693_s_at",11.1119181135555,3.32192809488736,10.2067701886868,3.32192809488736,3.32192809488736,10.2912858339966,11.3320365483617,11.5395950440522,9.23266075679028,9.93756508783436,9.79400964502097,5.7915536333886,9.3231899010884,7.67673284608893,3.32192809488736,9.5643400579856,3.32192809488736,8.46470910358131,5.99140846676479,5.58796498888268,3.32192809488736,9.7851091231033,9.66435839117224,9.5885459990336,7.88971689161508,8.91537150859052,9.73530215494161,3.32192809488736
"1704_at",5.50462039240355,4.51285895444998,5.51222688651396,5.5837597536395,5.37260391520448,6.10894256866079,4.95745033634712,5.60584986719498,5.53480866123175,5.14445431392619,5.15663931069209,5.48992821940518,4.4937754084607,5.24526746651951,5.17791779219584,3.32192809488736,5.15177765473205,5.5677279633048,5.01747656302046,3.41953889151378,4.8444860877578,5.24450655139592,3.32192809488736,3.32192809488736,3.32192809488736,4.32768736417605,3.32192809488736,3.32192809488736
"1708_at",3.32192809488736,7.88752527074159,5.28983446517751,7.3498783113172,7.84033733875703,5.82883464946806,5.7371459197762,5.24412594328373,5.96116025813664,6.89081145481768,5.24488705912353,5.94368695159709,6.84260177161955,6.92789645372882,4.73876783680019,4.60762622084549,6.78607355157855,5.57258654938577,4.70873904135958,4.93262815702213,4.5033487351675,5.32264926213102,4.19692173382033,4.02768487693716,4.94110631094643,3.32192809488736,4.46923479366766,6.32696871158789
"1709_g_at",3.32192809488736,8.03694284479826,5.0866139474095,7.11759115823832,7.23467375308767,5.66391384211598,5.77267747042486,5.11644793551166,5.6331405495224,6.41430469462396,5.14974711950468,5.40701277351601,6.47929524299885,5.84849775538515,4.55458885167764,4.3743439890385,6.85399564717639,5.24450655139592,4.28021399581062,4.12184429787638,4.5795422249369,4.79441586635011,3.94392132655349,4.40190347160796,4.92267359284945,3.32192809488736,3.89530262133331,6.31723170022261
"1731_at",3.32192809488736,3.32192809488736,6.50985416237699,8.75902263940966,7.67870576269163,6.42425028608405,6.85449441815488,3.73768676140986,7.51127826508303,10.5046203924036,6.1266012351573,8.09254574154357,6.38370429247405,6.98276546258365,5.7279204545632,6.19120730223037,5.15177765473205,6.21936215780772,3.48928602262588,4.85399564717639,6.67157644813065,5.4905701304462,5.41413553298445,5.43629511983936,9.24662185327386,5.43895814789755,7.4867143730307,7.11374216604919
"1737_s_at",9.28424574982967,6.03848007993665,8.61323695471633,5.8109571587378,3.8972404255748,8.02663409561392,7.16902303514792,7.47370574961942,7.88709873534321,6.9159988517389,6.33913738491959,6.17632277264046,6.3464250855856,6.19160212846187,6.63226821549951,6.77768271707355,4.97819562968165,6.69571548860997,8.83061027435791,5.81275490980019,4.82017896241519,6.64053416939109,6.17672169288105,5.34553831007001,6.32589006103978,5.89141918684608,5.62702310555406,4.9429835981871
"1741_s_at",9.80138502968138,4.74899785009815,10.2109148160739,8.525364198691,3.43562859405209,7.69967655260117,8.90905301675914,9.42259043389256,8.84884198812215,6.97842446544086,9.39173765204166,5.8760257327227,6.33646192818282,7.172127436878,3.32192809488736,8.75668974479745,3.32192809488736,7.20877084844755,5.5837597536395,7.08937102807684,3.32192809488736,8.04488586339806,8.57950451284215,9.07114053594841,8.5337190711399,8.52509008956929,8.79090233319204,3.91169158187234
"1747_at",5.13750352374993,3.32192809488736,5.87872534148011,5.21645486514476,3.32192809488736,6.03979640762002,5.23304440126558,6.11290859962941,4.80271021929134,3.32192809488736,5.43028527297778,4.15137177625395,5.24374523473398,3.32192809488736,3.32192809488736,4.77452352959023,3.32192809488736,3.55458885167764,3.32192809488736,4.65706830120158,3.32192809488736,3.32192809488736,3.93168305705981,5.05093696522523,3.96532254836725,5.08278773170927,5.72055209160511,3.32192809488736
"1751_g_at",6.33985000288462,8.03479896257727,7.33378150063115,7.60533135178436,7.4110872267986,7.14006285569821,5.7371459197762,6.42911377876734,5.1554254317472,4.35825558670513,7.4511286697602,8.19539681606349,3.32192809488736,3.73876783680019,3.86789646399265,6.61735726159132,6.25738784269265,5.69738463076402,6.33842441478356,6.99661471481536,5.07424852334703,4.77505054148317,4.77188557851537,5.08618931310448,6.11353381959191,6.84473714406068,6.7348450781895,5.21334728173344
"1752_at",6.67101024127845,4.8444860877578,9.16591193893569,8.23926436763136,5.32912359629157,7.99520183149718,6.34251918966061,5.62819033461521,5.56254772419912,6.00562454919388,6.68580001974489,5.74443022998792,4.98230913012977,7.8414070971946,4.49185309632967,6.96370530657948,5.55704241526372,6.62600100488014,6.91312876781974,6.08470210801199,3.32192809488736,3.53356334821451,4.11519974938544,3.32192809488736,3.32192809488736,6.3177743728041,4.33842441478356,5.79285535236249
"1771_s_at",4.30012372456901,5.29865831556452,8.41383945237927,5.39266088071179,5.14200491598488,6.73457414954252,7.16822081365459,6.59200846130731,6.96347412397489,5.15299460549244,5.40087943628218,7.12101540096137,4.21800615028443,3.32192809488736,3.58496250072116,5.88508622529017,5.28909670241999,8.10716475569289,5.03913839390696,4.83895176695194,4.41481206056585,6.30669970727279,5.61794491742059,5.52606881166759,4.18665901720211,5.68285416857223,4.15299460549244,3.63459326844576
"1779_s_at",5.05311133645956,5.22458056608344,6.24982454861618,6.39591965945896,3.32192809488736,7.73741636593706,6.73836252845622,5.52888382727464,5.6906964439777,3.96254902292306,6.10685079645022,7.35535109642481,5.32228872357088,6.60733031374961,4.86789646399265,5.70154905694307,4.79753183957196,4.58074849176377,6.96705329801405,3.90496571868403,4.94345253855882,5.39506279951758,5.46205231879643,4.00988458893184,3.799087306074,4.11353381959191,5.33234990037387,4.86046625851717
"1786_at",6.85299758761332,5.69905184401685,6.0931798467655,6.86604249709684,5.5837597536395,6.2359184875622,6.41261218499661,6.33574763429973,5.79753183957196,3.32192809488736,6.14445431392619,5.19298316997399,5.60436789989375,6.00674683244058,3.68929916053589,5.76075320806299,5.47832471148503,4.94157586181824,3.32192809488736,5.74496834824888,3.91456452349394,4.72082566608984,4.08406426478847,4.25474519762921,4.1407786557828,4.12267271882414,5.44261180368934,6.3094308781034
"1803_at",3.32192809488736,3.32192809488736,5.35367615775164,6.97131362406888,3.32192809488736,4.13668357769724,4.05918219921169,3.37573453858316,3.67919857056692,6.93828579188405,5.09971599916091,3.32192809488736,3.32192809488736,5.14241343787374,3.32192809488736,3.32192809488736,3.32192809488736,5.26491169307446,7.4935352594729,3.32192809488736,3.32192809488736,3.32192809488736,3.76871365703048,3.32192809488736,3.82984955984469,4.76181714250714,3.32192809488736,3.32192809488736
"1814_at",6.43962313755712,4.09254574154357,7.19495379593384,5.64673869830785,3.8972404255748,7.02258974904011,6.72873684336602,6.97544676564096,6.44542875923832,3.32192809488736,4.21878116778407,3.32192809488736,6.60421961940224,5.51032901949057,3.35049724708413,5.19416586852982,5.47053686509258,5.98800293750806,3.32192809488736,5.43396093112118,3.32192809488736,4.16591193893569,4.56498780095989,3.61353165291793,3.32192809488736,3.32192809488736,5.05050169744673,5.35120427725799
"181_g_at",4.66106547980695,8.38599178452935,7.83806934608593,6.29370154208074,7.46041493916217,7.75007048586569,7.22496636500027,7.703695976489,7.15177765473205,5.07895134139482,6.32660925100527,6.28651155766423,7.11997860965488,6.84247606299394,4.60880924267552,6.36053986165181,5.68229237143083,6.45582036508492,5.7839804136838,4.54287709935414,3.32192809488736,5.74469931420784,6.10475598696226,6.70182625841205,6.71177020386319,6.67341508722384,6.97716541934962,5.19377174339668
"1820_g_at",3.32192809488736,6.54751152364422,4.52919626799939,4.55581615506164,5.15015345524625,3.32192809488736,5.05874941233552,3.32192809488736,6.68088692071969,6.9371089462026,3.85399564717639,4.49633451341711,4.02236781302845,6.24203080192273,6.34163000932991,3.32192809488736,4.20006486151431,4.46466826700344,4.87528859822269,4.19377174339668,6.10726939359254,3.32192809488736,3.32192809488736,3.32192809488736,4.20006486151431,4.35543919724869,3.32192809488736,6.08448952493625
"1824_s_at",3.32192809488736,3.32192809488736,5.69432306012539,6.61706334388818,3.32192809488736,5.06263982828646,4.11186596386756,3.32192809488736,5.3327079336406,6.36387192485753,6.34978987024187,3.32192809488736,4.05224198118114,4.85648777949568,3.32192809488736,4.16832111573972,3.32192809488736,3.32192809488736,7.35155766245043,3.32192809488736,3.32192809488736,4.43095427138573,3.32192809488736,4.45746296464855,4.87381319835909,5.50048340147312,3.32192809488736,3.32192809488736
"183_at",3.32192809488736,6.78057257426304,5.39609097039437,5.30742852519225,6.63488363677538,3.32192809488736,4.96855160336395,3.32192809488736,5.81890167588564,7.21422196634833,5.467605550083,5.46597446450407,4.58436125251871,6.1122831085982,6.09381367340273,3.32192809488736,5.54194842533373,5.55274593674845,3.99186193055632,3.37851162325373,5.81172789780389,3.93451650158608,3.32192809488736,3.32192809488736,3.89530262133331,4.49697358099828,3.60999129521268,5.5795422249369
"1842_at",6.2667865406949,3.32192809488736,4.63981097771678,3.32192809488736,3.32192809488736,5.50430258316317,5.29462074889163,6.26002565596146,3.32192809488736,3.32192809488736,5.24488705912353,6.67821278642137,7.99429685947338,3.32192809488736,3.82781902461732,5.92884403671257,3.32192809488736,3.32192809488736,5.77531397525381,7.59514556799086,3.32192809488736,3.92599941855622,4.7279204545632,6.24260250592898,3.32192809488736,4.89384755813292,4.36737106564853,3.32192809488736
"184_at",7.10852445677817,5.39163026151743,6.03364324351038,5.11186596386756,5.72955277045397,7.33592624092836,5.37260391520448,5.6979405826171,6.92100780045222,5.40190347160796,3.3533232911629,3.62410089462811,6.3305584000308,5.92789645372882,3.79701297783614,5.35402893805439,5.24982454861618,4.18348651445939,4.30451104180995,3.8011586560937,4.3819754785573,5.64789009105921,3.37295209791183,4.24488705912353,4.5837597536395,3.32192809488736,3.32192809488736,5.32481060342048
"1854_at",5.00450139223494,3.96439863220318,5.69849632031307,7.3089760418687,4.18269229751619,3.67807190511264,3.32192809488736,3.81762325751143,5.05614996110814,5.79623433517576,5.94392132655349,3.32192809488736,3.83187724119167,5.08831123588866,3.32192809488736,3.58616424593091,3.32192809488736,4.17871464117544,7.93020509778443,3.32192809488736,3.32192809488736,3.32192809488736,4.25927248703759,3.96439863220318,5.68929916053589,5.13873256972024,4.02502879449152,3.32192809488736
"1860_at",3.32192809488736,6.45121111183233,6.93215568443206,7.09032417587205,7.1333991254172,6.77082904603249,7.69717609357304,5.30669970727279,5.9546616208379,6.93957921431469,7.19819945543749,4.80787007829978,7.14639047567022,6.92398108175045,3.32192809488736,4.49825086752783,6.90917305628501,6.87282875953489,5.59872249967662,7.10423180898138,3.32192809488736,5.67891698667984,4.90448409790142,5.09634619899318,4.70984201927331,6.42122329922514,4.69988472869748,6.36194377373524
"1884_s_at",6.27426166125705,4.114367024952,6.49521546352043,7.37112320050964,4.98322165074267,6.10664145232436,6.6560672737256,6.11811050560737,6.67398035122985,7.26809748584725,6.90388184573618,5.56498780095989,6.96416756068177,5.122258567812,3.8073549220576,6.13257684267001,3.79389588254888,4.32264926213102,8.16676564923768,4.36317107711924,3.35895882583233,5.81070015418722,6.00674683244058,6.35244074691265,6.39197388306029,6.10517519226548,5.29241366782748,4.96809075204526
