"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR"
"32315_at",9.43796008833447,9.13185696060879,9.63843591399047,9.79441586635011,10.2934716488381,9.98156728190301,8.46352437327118,9.92184093707449,3.32192809488736,6.68650052718322,9.81217730551445,9.60733031374961,9,6.06608919045777,8.39231742277876,8.39231742277876,5.93073733756289,8.89481776330794,8.21431912080077,9.75655632252409,9.03066713624694,6.28540221886225,9.21431912080077,9.01959072835788,9.22641219278879,9.49385544924082,9.49984588708321,9.73470962022584,5.49185309632967,9.07414146275251,9.00281501560705,8.94251450533924,9.25502856981873,9.06877827798541,9.14210705730255,9.05799172275918,9.22641219278879,9.62570884306447,8.81698362325538,9.01122725542325,8.95419631038687,3.32192809488736,9.4898479604393,9.35093918154643,8.84549005094438,9.01402047031493,9.06069593168755,8.92777796208234,9.07146236255662,9.18239435340453,9.52552080909507,9.18982455888002,10.3597495603223,9.75321674917896,9.43254190038826,10.6101020629997,9.5018371849023,9.37721053038855,10.8856963733394,9.90086680798075,9.63299519714296,10.3094763538411,9.84549005094438,9.94251450533924,10.1799090900149,10.2336196767597,9.96434086779242,7.23840473932508,9.21431912080077,9.59058704991503,10.211888294546,8.88569637333939,10.8017083589165,9.37937836707126,9.20945336562895,9.36413465500805,9.60362634498619,9.00562454919388,9.63299519714296,9.70390357344466,9.33762190199251,9.24079133216196,9.77313920671969,8.92481250360578,9.41996017784789,9.53915881110803,9.283088353024,9.36850646150769,9.83130724380205,9.7176764230664,9.98584193700334,9.10590850857116,9.73470962022584,9.64925617751731,9.21431912080077,9.30149619498255,9.32867492732795,9.1006623390052,9.35974956032233,9.31061278165953,9.29232163280204,9.16490692667569
"32316_s_at",7.63299519714296,8.1548181090521,3.32192809488736,7.4178525148859,6.20945336562895,7.06608919045777,3.32192809488736,7.4757334309664,3.32192809488736,3.32192809488736,8.29920801838728,6.35755200461808,7.66533591718518,3.32192809488736,5.88264304936184,5.78135971352466,3.32192809488736,6.93073733756289,3.32192809488736,8.0389189892923,7.33091687811462,3.32192809488736,7.91886323727459,7.54689445988764,8.03342300153745,7.93663793900257,7.85174904141606,8.37503943134693,3.32192809488736,8.13442632022093,7.77478705960117,7.467605550083,7.91886323727459,7.64385618977472,7.72109918870718,7.70043971814109,7.4594316186373,7.876516946565,7.3037807481771,7.43462822763672,6.74146698640115,3.32192809488736,7.84549005094437,7.88264304936184,7.81378119121704,7.90689059560852,8.00562454919388,7.57742882803575,7.89481776330794,7.7279204545632,8.38370429247405,8.07681559705083,7.876516946565,8.1548181090521,8.60733031374961,8.70390357344466,7.85798099512757,8.4594316186373,7.10852445677817,6.59991284218713,7.94836723158468,5.75488750216347,7.69348695749933,3.32192809488736,8.88874324889826,8.29462074889163,6.79441586635011,3.32192809488736,7.93663793900257,7.78135971352466,7.33091687811462,7.32192809488736,8.45121111183233,7.58496250072116,7.74146698640115,7.59991284218713,7.97154355395077,8.39231742277876,7.95419631038687,8.02236781302845,5.7279204545632,8.34872815423108,7.73470962022584,7.71424551766612,8.02790599656988,7.53915881110803,7.73470962022584,7.96578428466209,7.93663793900257,8.31741261376487,8,3.32192809488736,8.2045711442492,8.24317398347295,7.89481776330794,8.56605403817109,8.01122725542325,7.58496250072116,7.60733031374961,8.19475685442225,8.02236781302845,8.0389189892923
"32318_s_at",7.97211821838414,9.05799172275918,4.58496250072116,6.18982455888002,3.4594316186373,7.17990909001493,4.95419631038687,7.74819284958946,3.4594316186373,3.32192809488736,6.8703647195834,7.4262647547021,9.82654848729091,4.58496250072116,6.89481776330794,3.32192809488736,4.32192809488736,4.39231742277876,5.58496250072116,7.79441586635011,9.08746284125034,3.32192809488736,8.96866679319521,9.56033283421244,8.25266543245025,8.59245703726808,8.62935662007961,7.60733031374961,3.70043971814109,9.51963625284321,10.0967151544885,9.49785183695112,8.94836723158468,10.1019756709492,9.65463602852797,9.7176764230664,8.21916852046216,8.51963625284321,8.90689059560852,10.0874628412503,9.31741261376487,3.32192809488736,9.25738784269265,9.63299519714296,9.15987133677839,8.95128471496697,9.01959072835788,8.84862294042934,9.33762190199251,9.4655664048094,8.86418614465428,9.10590850857116,5.78135971352466,8.08214904135387,8.27612440527424,6.37503943134692,8.74483383749955,8.06608919045777,3.32192809488736,5.93073733756289,8.84862294042934,3.58496250072116,9.20701432017753,4.4594316186373,5.64385618977472,6.82017896241519,7.85174904141606,4,9.43462822763673,8.51963625284321,8.0389189892923,9.26209484537018,5.49185309632967,9.09011241966429,9,8.66888498426625,9.04439411935845,8.88874324889826,9.19967234483636,9.39016895620018,4,9.3264294871223,9.18239435340453,10.2276159434142,9.2045711442492,9.44708322620965,9.09803208296053,9.4858293087019,9.39660478118186,9.71938882094208,7.97727992349992,5.49185309632967,7.8703647195834,8.29462074889163,9.7431513941125,9.25738784269265,9.09539702279256,8.73470962022584,8.85486838326024,8.82972273508606,8.70390357344466,8.84235034341381
"32330_at",8.66711154207503,9.42206476617281,7.05528243550119,9.06608919045777,6.52356195605701,9.4241662888181,4.39231742277876,9.67948009950545,5.16992500144231,4,8.09275714091985,7.3037807481771,9.5352753766208,5.24792751344359,6.74146698640115,5.58496250072116,5,6.33985000288462,4.95419631038687,9.89026427702111,9.16239132875691,4.8073549220576,9.36194377373524,9.40087943628218,8.91288933622996,8.9915218460757,9.50977500432694,9.24317398347295,5.12928301694497,9.34651373316563,9.38154295118458,9.51766938813381,9.53332973230583,9.64024493622235,9.49785183695112,9.65642486327778,6.61470984411521,9.34872815423108,8.58496250072116,9.53915881110803,9.58496250072116,5.75488750216347,9.47167521439204,9.46352437327118,9.51175265376738,9.5077946401987,9.57553924683453,9.20945336562895,9.46964181723952,9.50977500432694,9.83605035505807,9.86727873970966,9.79766152585376,8.91288933622996,9.83920378809694,9.80413102118332,9.21431912080077,9.8008998999203,5.58496250072116,7.54689445988764,9.75655632252409,7.84549005094437,10.1749256825007,7.36632221424582,9.7714894695006,9.50382573799575,8.5352753766208,6.06608919045777,9.46352437327118,9.38370429247405,10.3353903546939,9.58120058192496,9.61102479730735,9.49585502688717,9.60733031374961,9.56605403817109,10.0914353863236,9.59058704991503,9.59058704991503,9.84549005094438,5.83289001416474,9.38586240064146,9.8376279331714,9.44501484586842,9.90237511448603,10.0457596613827,9.51963625284321,9.60177078840771,9.70390357344466,9.5018371849023,10.1674181458317,5.7279204545632,9.868822554775,10.0334230015375,9.56414948998573,9.36194377373524,9.80574387215162,9.3264294871223,9.44086916761087,9.56224242422107,9.37721053038855,9.59618975614441
"32334_f_at",7.90628934740607,9.01122725542325,4.64385618977472,7.4262647547021,7.18982455888002,7.56224242422107,4.95419631038687,8.30833903013941,3.32192809488736,4.52356195605701,9.4178525148859,8.04439411935845,9.16741814583174,4.4594316186373,8.35314682549808,3.32192809488736,3.32192809488736,7.27612440527424,4.58496250072116,9.25502856981873,8.92777796208234,3.32192809488736,8.68650052718322,9.02236781302845,8.80413102118332,8.7714894695006,8.33539035469392,8.90989308377004,4.39231742277876,9.3264294871223,9.25029841790633,9.4655664048094,8.75822321472672,9.11374216604919,9.06339508128851,9.20945336562895,8.26209484537018,8.86418614465428,8.65463602852797,8.95710204156229,8.4797802640291,3.32192809488736,9.21916852046216,9.25974326369078,9.16741814583174,9.01680828768655,9.31741261376487,9.34429590791582,9.2045711442492,9.24317398347295,9.14465824283188,8.91288933622996,7.4262647547021,8.60733031374961,9.36194377373524,8.13442632022093,8.65105169117893,9.24555270625568,6.3037807481771,7.90689059560852,8.85174904141606,7.52356195605701,8.70043971814109,4.90689059560852,7.70043971814109,7.76818432477693,8.19967234483636,5.8073549220576,8.7515440590891,8.43462822763673,8.39231742277876,8.69696752623429,8.25266543245025,9.23840473932508,8.76155123244448,8.95419631038687,8.97727992349992,9.06069593168755,9.10328780841202,8.77807712953536,6.24792751344359,9.03342300153745,9.11113567023471,9.12928301694497,9.15228484230658,9.20701432017753,9.21674585819531,9.30149619498255,9.36850646150769,9.19475685442225,9.17242750864548,3.32192809488736,9.31741261376487,9.62205181945638,9.03066713624694,9.42206476617281,9.25266543245025,9.2644426002266,8.95419631038687,9.23122118071119,8.75488750216347,9.33762190199251
"32335_r_at",8.92896244083598,9.12153351734003,6.68650052718322,8.2667865406949,8.43462822763673,8.49984588708321,7.40087943628218,9.02790599656988,4.24792751344359,3.32192809488736,10.0552824355012,8.96289600533726,9.868822554775,3.32192809488736,9.403012023575,7.43462822763672,6.61470984411521,8.54689445988764,8.50382573799575,9.96722625883599,9.85018683764577,3.32192809488736,9.62388149001346,9.83447104998422,9.36850646150769,9.5018371849023,9.34429590791582,9.23840473932508,4.52356195605701,9.73470962022584,9.90388184573618,9.91587937883577,9.35535109642481,9.56414948998573,9.91139198784346,10.1736771363034,9.85798099512757,9.5274770060604,9.54303182025524,10.1176431013891,9.68650052718322,3.32192809488736,9.88264304936184,10.0914353863236,9.66533591718518,9.5077946401987,9.76155123244448,9.28771237954945,9.46352437327118,9.6724253419715,9.80413102118332,9.11894107272351,7.11894107272351,9.09275714091985,9.61102479730735,8.72451385311995,9.06608919045777,9.29920801838728,9.36632221424582,8.42206476617281,9.44501484586842,8.56605403817109,9.33762190199251,7.04439411935845,8.33091687811462,8.11374216604919,9.24555270625568,7.68650052718322,9.60547951806167,9.08746284125034,8.65463602852797,9.57742882803575,9.00842862207058,10.0334230015375,9.46147944728616,9.88264304936184,9.55458885167764,9.31288295528435,9.8073549220576,9.26209484537018,7.82654848729092,9.09011241966429,9.95710204156229,9.88569637333939,9.66711154207503,10.0237543532994,10.0953970227926,9.77478705960117,9.70043971814109,9.95128471496697,9.54496443278924,3.32192809488736,9.85953478638265,10.0098286173681,9.78626962764847,9.92035285541508,9.69870466677034,9.4093909361377,9.91737207947684,10.1799090900149,9.10328780841202,9.59991284218713
"32336_at",7.03452387533439,7.34872815423108,5.8073549220576,5.85798099512757,5.61470984411521,6.76818432477693,7.15987133677839,7.01122725542325,3.32192809488736,5.04439411935845,6.35755200461808,6.52356195605701,8.01122725542325,5.4594316186373,7.14974711950468,7.36632221424582,7.17990909001493,6.2667865406949,7.17990909001493,7.08746284125034,7.73470962022584,3.32192809488736,7.24792751344359,7.76818432477693,6.96578428466209,6.64385618977472,6.82017896241519,6.84549005094437,4.52356195605701,7.14974711950468,7.55458885167764,7.39231742277876,7.28540221886225,7.44294349584873,7.91886323727459,7.14974711950468,6.44294349584873,6.6724253419715,7.34872815423108,7.90689059560852,7.56985560833095,3.32192809488736,7.14974711950468,7.4093909361377,7.6724253419715,7.53138146051631,7.61470984411521,7.66533591718518,7.4262647547021,7.69348695749933,7.21916852046216,7.38370429247405,3.4594316186373,6.82017896241519,6.74146698640115,4.75488750216347,6.90689059560852,7.37503943134692,6.61470984411521,6.71424551766612,6.96578428466209,6.4093909361377,7.45121111183233,6.53915881110803,6,5.97727992349992,6.65821148275179,6.93073733756289,7.10852445677817,7.17990909001493,7.3037807481771,7.75488750216347,5.49185309632967,7.88874324889826,7.67948009950545,7.83289001416474,7.467605550083,7.57742882803575,7.11894107272351,7.19967234483636,6.02236781302845,7.02236781302845,7.23840473932508,8.3264294871223,6.79441586635011,7.15987133677839,7.33985000288462,7.24792751344359,7.49984588708321,7.59991284218713,6.97727992349992,6.22881869049588,7.12928301694497,7.23840473932508,7.25738784269265,7.12928301694497,7.4093909361377,8.4262647547021,7.33091687811462,7.58496250072116,7.60733031374961,7.13955135239879
"32340_s_at",5.53294028837287,7,3.32192809488736,5.70043971814109,3.32192809488736,6.49185309632967,4.16992500144231,6.22881869049588,3.32192809488736,3.32192809488736,5.93073733756289,6.10852445677817,7.39231742277876,3.32192809488736,5.7279204545632,4.85798099512757,5.20945336562895,5.24792751344359,3.32192809488736,6.70043971814109,6.52356195605701,4.52356195605701,6.5077946401987,7.02236781302845,7.10852445677817,6.76818432477693,6.8073549220576,6.18982455888002,3.32192809488736,7.24792751344359,7.58496250072116,7.02236781302845,6.58496250072116,7.38370429247405,7.09803208296053,6.97727992349992,6.10852445677817,6.71424551766612,6.02236781302845,7.07681559705083,6.84549005094437,6.83289001416474,6.74146698640115,7.2667865406949,7.25738784269265,6.95419631038687,7.03342300153745,7.16992500144231,7.21916852046216,7.08746284125034,6.82017896241519,7.13955135239879,6.04439411935845,6.4757334309664,6.65821148275179,6.3037807481771,6.24792751344359,7.61470984411521,3.32192809488736,4.08746284125034,6.95419631038687,4,6.96578428466209,3.32192809488736,6.16992500144231,6.28540221886225,6.61470984411521,3.58496250072116,6.62935662007961,6.52356195605701,6.65821148275179,6.68650052718322,5.85798099512757,6.75488750216347,6.89481776330794,6.89481776330794,6.89481776330794,7.23840473932508,7.20945336562895,6.55458885167764,3.32192809488736,7.35755200461808,7.22881869049588,6.85798099512757,7.05528243550119,6.84549005094437,6.5077946401987,7.17990909001493,6.58496250072116,6.70043971814109,7.08746284125034,5.16992500144231,7.19967234483636,7.31288295528436,7.16992500144231,6.8703647195834,7.03342300153745,7.467605550083,6.68650052718322,7.8703647195834,6.49185309632967,7.09803208296053
"32341_f_at",9.16766902750194,9.37068740680722,8.5077946401987,9.4262647547021,9.19721669311005,9.80574387215162,7.54689445988764,9.60177078840771,3.32192809488736,5.7279204545632,9.48381577726426,8.83605035505807,9.25502856981873,4.52356195605701,8.15987133677839,7.34872815423108,3.32192809488736,8.43462822763673,5.85798099512757,9.94982671075911,9.16992500144231,4.08746284125034,9.14465824283188,9.19967234483636,9.31741261376487,9.24792751344359,9.44501484586842,9.45738087907253,4.75488750216347,9.00842862207058,9.34651373316563,9.12412131182919,9.5077946401987,9.59991284218713,9.27379559921426,9.40726776424473,8.65463602852797,9.71938882094208,8.77807712953536,9.04165915163721,8.98299357469431,6.24792751344359,9.55266909751427,9.21674585819531,9.15228484230658,9.22881869049588,9.20212382383046,8.67595703294175,9.19721669311005,9.31288295528435,9.91886323727459,9.81538329581354,10.1823943534045,9.2667865406949,9.58120058192496,10.3793783670713,9.40087943628218,9.68825030913318,8.5077946401987,9.24555270625568,9.89784545600551,9.51569983828404,10.0940776856719,8.79766152585376,9.78790255939143,9.91886323727459,9.60547951806167,7.4093909361377,9.12153351734003,9.27612440527424,10.0014081943928,9.35535109642481,10.2443638351205,9.43045255166553,9.13699111208023,9.39660478118186,9.46147944728616,9.36413465500805,9.4858293087019,9.77643303244473,7.6724253419715,9.25266543245025,9.33539035469392,9.11634396123747,9.81217730551445,9.87498134765377,9.63662462054365,9.69174351917128,9.72109918870719,9.65999589242998,10.2057932493972,3.32192809488736,9.98726401207254,9.98584193700334,9.29232163280204,9.52552080909507,9.73131903102506,8.77478705960117,9.41574176829009,8.85174904141606,9.12928301694497,9.37937836707126
"32897_at",6.95070169008901,3.32192809488736,8.49185309632967,7.56224242422107,7.70735913208088,7.33985000288462,8.23840473932508,7.08746284125034,8.56985560833095,8.4757334309664,6.33985000288462,7.17990909001493,5.6724253419715,8.58120058192496,7.34872815423108,8.34872815423108,8.48784003382305,7.5077946401987,8.39660478118186,5.39231742277876,5.85798099512757,8.5274770060604,6.55458885167764,6.70043971814109,5.28540221886225,5.88264304936184,6.04439411935845,6.59991284218713,8.21916852046216,4.70043971814109,5.85798099512757,4.90689059560852,5.16992500144231,5.39231742277876,5.32192809488736,5.7279204545632,6.96578428466209,5.12928301694497,7.08746284125034,5.75488750216347,5.90689059560852,8.29462074889163,4.90689059560852,5.85798099512757,3.32192809488736,3.70043971814109,4.70043971814109,4,3.32192809488736,3.32192809488736,5.7279204545632,4.8073549220576,7.09803208296053,7.20945336562895,5.35755200461808,6.70043971814109,6.7279204545632,3.32192809488736,6.58496250072116,7.04439411935845,4.70043971814109,7.79441586635011,5.97727992349992,8.25738784269265,7.20945336562895,7.18982455888002,6.76818432477693,8.21916852046216,6.37503943134692,6.93073733756289,6.2667865406949,6,6.37503943134692,6.3037807481771,5.16992500144231,5.90689059560852,5.39231742277876,3.32192809488736,5.52356195605701,6.53915881110803,7.56985560833095,3.70043971814109,5.8073549220576,6.04439411935845,3.70043971814109,5.16992500144231,5.55458885167764,3.32192809488736,4.64385618977472,3.8073549220576,4.39231742277876,8.32192809488736,4.58496250072116,3.70043971814109,4.70043971814109,4.39231742277876,4.08746284125034,3.32192809488736,4.08746284125034,4.39231742277876,4.16992500144231,4.52356195605701
"32923_r_at",6.60880924267552,6.04439411935845,7.88264304936184,7.16992500144231,6.4594316186373,6.98868468677217,7.94251450533924,7.02236781302845,7.66533591718518,7.96000193206808,5.85798099512757,6.95419631038687,4.95419631038687,8.40514146313634,7.78790255939143,7.82017896241519,8.33539035469392,5,8.17492568250068,7.09803208296053,7.15987133677839,7.37503943134692,7.27612440527424,8.12412131182919,4.32192809488736,7.06608919045777,6.8073549220576,7.4594316186373,8.4757334309664,6.33985000288462,7.24792751344359,7.3037807481771,6.76818432477693,7.48381577726426,7.31288295528436,7.8703647195834,8.2045711442492,6.8073549220576,7.91288933622996,4.90689059560852,7.56985560833095,9.19475685442225,7.02236781302845,4.90689059560852,7.09803208296053,4.52356195605701,5.12928301694497,6.12928301694497,5.16992500144231,5.35755200461808,7.52356195605701,6.33985000288462,4.64385618977472,6.04439411935845,6.37503943134692,5.93073733756289,7.36632221424582,6.53915881110803,6.53915881110803,6.4594316186373,6.78135971352466,3.70043971814109,7.40087943628218,3.32192809488736,3.70043971814109,6.44294349584873,4.39231742277876,7.19967234483636,6.71424551766612,5.8073549220576,6.89481776330794,7.14974711950468,5.95419631038687,7.2667865406949,6.94251450533924,7.35755200461808,6.95419631038687,6.53915881110803,5.70043971814109,6.8073549220576,3.32192809488736,6,7.66533591718518,7.45121111183233,5.35755200461808,7.39231742277876,7.61470984411521,5.35755200461808,5.39231742277876,7.34872815423108,6.14974711950468,6.3037807481771,5.35755200461808,4.64385618977472,6.6724253419715,6.5077946401987,6.28540221886225,6.68650052718322,6.65821148275179,4.4594316186373,6.22881869049588,6.96578428466209
