"","MD","MD","MD","MD","MD","MD","MD","MD","MD","MD","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Ncer","Ncer","Ncer","Ncer","PNET","PNET","PNET","PNET","PNET","PNET","PNET","PNET"
"D10202_at",6.28540221886225,7.467605550083,6.53915881110803,7.4093909361377,3.32192809488736,8.13442632022093,3.32192809488736,3.32192809488736,6.70043971814109,3.32192809488736,3.32192809488736,8.83920378809694,3.32192809488736,7.98299357469431,3.32192809488736,3.32192809488736,3.32192809488736,7.01122725542325,6.33985000288462,8.4594316186373,7.86418614465428,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.8073549220576,3.4594316186373,7.8073549220576,6.22881869049588,8.27612440527424,3.32192809488736,8.39660478118186,9.09803208296053,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.30833903013941,7.01122725542325,8.47167521439204,3.32192809488736
"D10495_at",7.49984588708321,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,10.7304701371842,3.32192809488736,3.32192809488736,9.35755200461808,9.211888294546,9.68999797141945,9.68123841177781,9.50581155391959,3.32192809488736,3.32192809488736,8.94251450533924,3.32192809488736,6.16992500144231,3.32192809488736,9.69870466677034,3.32192809488736,3.32192809488736,7.52356195605701,6.64385618977472,10.0848083878044,9.51372759595244,9.35314682549808,9.96289600533726,3.32192809488736,8.92184093707449,9.73978060977326,8.23840473932508,8.21431912080077,3.32192809488736,3.32192809488736,6.28540221886225
"D10923_at",5.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,6.2667865406949,10.1254134704833,3.32192809488736,3.32192809488736,3.32192809488736,11.9726208620587,3.32192809488736,3.32192809488736,3.32192809488736,7.4178525148859,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.70043971814109,3.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,3.32192809488736,6.02236781302845,3.32192809488736,7.55458885167764,9.85174904141606,9.42206476617281,3.32192809488736,7.74819284958946,3.32192809488736,7.96578428466209,3.32192809488736,3.32192809488736,7.81378119121704,3.32192809488736,3.32192809488736
"D11139_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.85174904141606,3.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.08746284125034,3.32192809488736,6.90689059560852,3.32192809488736,9.94836723158468,3.32192809488736,6.75488750216347,6.85798099512757,5.6724253419715,7.84549005094437,3.32192809488736,7.79441586635011,3.32192809488736,7,7.51569983828404
"D12485_at",6.96578428466209,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.4262647547021,6.84549005094437,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.52356195605701,3.32192809488736,3.32192809488736,5.70043971814109,3.32192809488736,3.32192809488736,6.93073733756289,5.08746284125034,6.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736,6.22881869049588,5.39231742277876,3.32192809488736,7.56224242422107,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.9822806045583,7.25738784269265,3.32192809488736,8.62935662007961,3.32192809488736
"D12625_at",3.32192809488736,4,3.32192809488736,3.32192809488736,6.39231742277876,3.32192809488736,4.24792751344359,3.32192809488736,3.32192809488736,5.39231742277876,4.4594316186373,3.32192809488736,5.24792751344359,3.32192809488736,3.32192809488736,6.24792751344359,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,3.32192809488736,5.95419631038687,3.32192809488736,6.10852445677817,3.32192809488736,3.32192809488736,3.32192809488736,9.60547951806167,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.43462822763672,3.32192809488736,6.88264304936184,3.32192809488736,3.32192809488736,3.32192809488736
"D12686_at",7.81378119121704,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.98299357469431,3.32192809488736,7.17990909001493,3.32192809488736,8.93663793900257,3.32192809488736,8.07681559705083,5.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736
"D13305_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.14974711950468,5.04439411935845,4.85798099512757,8.38370429247405,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.97727992349992,3.32192809488736,3.32192809488736,8.39660478118186,3.32192809488736,3.32192809488736,3.32192809488736,5.32192809488736,3.32192809488736,3.32192809488736,6.4594316186373,7.43462822763672,8.98013957763916,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6
"D13643_at",4.39231742277876,3.32192809488736,7.34872815423108,5.78135971352466,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.48381577726426,3.32192809488736,3.32192809488736,10.8695938432408,3.32192809488736,9.0389189892923,10.5459297690855,6.75488750216347,3.32192809488736,8.80413102118332,7.43462822763672,9.49785183695112,6.49185309632967,9.60177078840771,3.32192809488736,7.56224242422107,3.32192809488736,8.48381577726426,7.18982455888002,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D13645_at",7.91886323727459,4.39231742277876,4.4594316186373,3.8073549220576,3.32192809488736,3.58496250072116,3.32192809488736,3.32192809488736,8.90086680798075,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.90237511448603,8.17990909001493,10.380461065089,7.2667865406949,7.44294349584873,9.47775826644389,8.39231742277876,9.09539702279256,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.28540221886225,5.78135971352466,3.32192809488736,3.32192809488736,3.32192809488736,7.71424551766612,3.32192809488736,8.60733031374961
"D14533_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.33091687811462,7.49185309632967,6.2667865406949,3.32192809488736,6.12928301694497,6.71424551766612,3.32192809488736,8.26209484537018,7.8008998999203,9.21916852046216,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D14660_at",6.02236781302845,6.7279204545632,6.10852445677817,3.32192809488736,6.56985560833095,5.39231742277876,3.32192809488736,3.32192809488736,4.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,4.16992500144231,7.11894107272351,4.58496250072116,6.02236781302845,3.32192809488736,8.76818432477693,9.61102479730735,7.89481776330794,8.73470962022584,8.10852445677817,3.32192809488736,7.90689059560852,6.74146698640115,6.37503943134692,3.32192809488736,3.32192809488736,5.8073549220576,3.32192809488736,3.32192809488736,6.79441586635011,5.04439411935845,7.5077946401987,7.05528243550119,3.32192809488736,3.32192809488736,7,5.70043971814109
"D14678_at",7.17990909001493,4.52356195605701,3.32192809488736,6.82017896241519,3.32192809488736,8.85174904141606,3.32192809488736,7.57742882803575,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.36632221424582,7.76155123244448,8.29462074889163,7.2667865406949,8.69696752623429,4.70043971814109,7.31288295528436,3.32192809488736,7.72109918870718,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"D14822_at",3.32192809488736,7.25738784269265,3.8073549220576,5.20945336562895,3.32192809488736,7.29462074889163,5.20945336562895,7.27612440527424,6.65821148275179,6.2667865406949,3.32192809488736,8.2807707701306,8.24317398347295,4.85798099512757,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,7.89481776330794,6.97727992349992,4.75488750216347,6.71424551766612,3.32192809488736,5.39231742277876,3.32192809488736,3.32192809488736,4.85798099512757,5.32192809488736,3.32192809488736,4.90689059560852,8.79116288855502,9.76155123244448,7.56224242422107,8.88264304936184,3.32192809488736,3.32192809488736,8.84862294042934,3.32192809488736,3.32192809488736,6.85798099512757,8.34872815423108,5.4262647547021
"D14823_at",5.35755200461808,4.64385618977472,3.32192809488736,3.8073549220576,5.88264304936184,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.39231742277876,3.32192809488736,6.76818432477693,7.21916852046216,5.32192809488736,4.16992500144231,3.32192809488736,6.61470984411521,3.32192809488736,3.32192809488736,5.12928301694497,3.32192809488736,3.32192809488736,6.8073549220576,5.35755200461808,3.32192809488736,4.90689059560852,5.32192809488736,6.5077946401987,9.66355810421727,3.32192809488736,6.28540221886225,3.32192809488736,3.32192809488736,8.90689059560852,5.52356195605701,4.85798099512757,3.32192809488736,8.1548181090521,3.32192809488736
"D14827_at",3.32192809488736,3.32192809488736,7.38370429247405,5.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,7.27612440527424,3.32192809488736,3.32192809488736,5.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.8703647195834,3.32192809488736,9.16741814583174,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.74146698640115,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.55458885167764,3.32192809488736,3.32192809488736,8.58496250072116,3.32192809488736,6.33985000288462,8.95419631038687,7.65105169117893
"D14838_at",3.32192809488736,8.92481250360578,8.19967234483636,3.32192809488736,3.32192809488736,10.047123912114,3.32192809488736,11.7397806097733,7.92481250360578,9.12412131182919,8.01680828768655,3.32192809488736,3.32192809488736,6.88264304936184,3.32192809488736,7.06608919045777,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.75488750216347,11.9373738201921,3.32192809488736,9.54303182025524,9.78463484555752,4.8073549220576,11.0518886559054,9.77807712953536,8.53915881110803,6.02236781302845,10.9188632372746,12.3174126137649,11.9683067944308,12.1780423288648,9.51175265376738,7.14974711950468,5.24792751344359,7.7279204545632,3.32192809488736,10.5468944598876,3.32192809488736,8.4093909361377
"D16181_at",8.4178525148859,6.62935662007961,9.319672120947,5.61470984411521,7.876516946565,7.03342300153745,7.25738784269265,9.85330955540367,6.75488750216347,7.82017896241519,12.5569849575945,13.7153185523313,13.5478585060584,12.5686686933805,12.1885888457073,13.8701720391102,12.2470374187886,4.32192809488736,13.9657842846621,12.3278332967503,7.49185309632967,7.32192809488736,7.467605550083,6.78135971352466,5.4262647547021,3.32192809488736,4.85798099512757,6.10852445677817,6.59991284218713,6.22881869049588,10.2737955992143,9.94836723158468,11.2986354067342,10.7262181593322,7.06608919045777,5.7279204545632,12.2425786894513,8.45532722030456,7.73470962022584,9.74483383749955,11.5274770060604,11.9744145898055
"D16227_at",3.32192809488736,3.32192809488736,7.19967234483636,5.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,9.39446269461032,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,12.3831642606351,3.32192809488736,12.2570931444911,10.7210991887072,8.876516946565,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.18487534290828,3.32192809488736
"D16532_at",3.32192809488736,6.84549005094437,6.94251450533924,3.8073549220576,3.32192809488736,5.4594316186373,3.32192809488736,4.58496250072116,6.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,7.85174904141606,5.12928301694497,8.51569983828404,10.6483575820097,3.32192809488736,8.16490692667569,8.52356195605701,7.4757334309664,7.6724253419715,10.4189067312579,3.32192809488736,11.567005370247,3.32192809488736,3.32192809488736,3.8073549220576,8.78135971352466,7.45121111183233,6.4093909361377,3.32192809488736,7.86418614465428,8.95419631038687,6.88264304936184,4.4594316186373,5.55458885167764,4.24792751344359,3.32192809488736,6.62935662007961,5.61470984411521,7.53915881110803,9.01680828768655
"D16815_at",3.90689059560852,7.44294349584873,7.95419631038687,3.32192809488736,4.32192809488736,8.98868468677217,7.05528243550119,10.7202442582876,7.93663793900257,3.32192809488736,9.89633240390994,8.22881869049588,8.90989308377004,9.92777796208234,7.93663793900257,7.90689059560852,8.39660478118186,6.4093909361377,8.84862294042934,8.78463484555752,8.58871463558226,6.91886323727459,3.32192809488736,3.4594316186373,3.32192809488736,3.32192809488736,5.6724253419715,6.35755200461808,4.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,8.8073549220576,3.32192809488736,3.32192809488736,7.7279204545632,6.24792751344359,9.49984588708321,3.32192809488736,8.69348695749933,10.8933015308606,8.47167521439204
"D17357_at",6.22881869049588,3.32192809488736,5.85798099512757,3.32192809488736,4.85798099512757,3.70043971814109,5.39231742277876,6.4093909361377,5.28540221886225,3.4594316186373,3.32192809488736,8,3.32192809488736,3.32192809488736,3.32192809488736,5.16992500144231,5.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6,5.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.24792751344359,3.32192809488736,8.37068740680722,5.7279204545632,3.32192809488736,8,7.20945336562895,3.32192809488736,7.93663793900257,6
"D17400_at",7.3037807481771,7.23840473932508,3.32192809488736,7.40087943628218,3.32192809488736,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.62935662007961,3.32192809488736,6.16992500144231,4.32192809488736,3.32192809488736,3.32192809488736,9.51569983828404,8.71080643369935,9.01402047031493,9.04712391211403,8.68299458368168,7.98299357469431,7.57742882803575,7.65105169117893,7.94251450533924,8.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.48381577726426,3.32192809488736,6.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
